timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1987.682,+0.4458,-0.0333,0.0100,-0.0971,-0.6457,6.505,-2.759,-3.036,2.433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.21,22.66,44,-0.410,1,794.1
1987.734,+0.4112,-0.1566,0.0100,-0.0971,-0.6429,6.345,-2.650,-3.225,2.345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.21,22.67,44,-0.520,1,794.1
1987.790,+0.4255,-0.1346,0.0067,-0.0929,-0.6414,6.164,-2.542,-3.581,2.139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.10,22.67,44,-0.400,1,789.5
1987.898,+0.4302,-0.1095,0.0000,-0.0871,-0.6357,5.738,-2.353,-4.252,1.757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.10,22.68,44,-0.620,1,789.5
1987.960,+0.4375,-0.1496,0.0000,-0.0843,-0.6329,5.541,-2.284,-4.416,1.677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.68,44,-0.770,1,786.0
1988.015,+0.4211,-0.1396,-0.0033,-0.0814,-0.6300,4.914,-2.181,-9.009,0.736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.68,44,-0.830,1,786.0
1988.072,+0.4354,-0.1753,-0.0133,-0.0757,-0.6329,4.400,-2.158,-11.059,0.814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.68,44,-1.110,1,786.0
1988.168,+0.4149,-0.1731,-0.0300,-0.0629,-0.6200,3.212,-2.022,-11.024,1.925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.69,44,-1.410,1,780.5
1988.233,+0.4313,-0.2414,-0.0367,-0.0557,-0.6071,3.190,-2.018,-10.910,2.233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.69,44,-1.720,1,780.5
1988.312,+0.4313,-0.2627,-0.0367,-0.0557,-0.6071,3.190,-2.018,-10.910,2.233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.69,44,-1.720,1,780.5
1988.376,+0.4313,-0.3099,-0.0367,-0.0557,-0.6071,2.621,-1.895,-10.924,2.606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.69,44,-1.860,1,780.5
1988.441,+0.4599,-0.3051,-0.0533,-0.0443,-0.5957,1.499,-1.655,-11.458,2.219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.95,22.69,44,-2.430,1,777.1
