timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
5202.904,-0.1396,-0.2556,-0.0133,0.1643,-0.5986,0.524,-3.703,0.444,0.213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.25,23.94,45,-0.450,1,674.7
5203.033,-0.1560,-0.2848,-0.0133,0.1614,-0.6014,0.593,-3.675,0.397,0.206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.11,23.93,44,-0.900,1,668.9
5203.167,-0.1517,-0.2630,-0.0133,0.1600,-0.5971,0.607,-3.669,0.276,0.166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.11,23.93,44,-1.340,1,668.9
5203.270,-0.1557,-0.2804,-0.0067,0.1600,-0.5943,0.548,-3.715,-0.766,-0.345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.03,23.93,44,-1.850,1,665.3
5203.380,-0.1665,-0.2667,-0.0067,0.1586,-0.5929,0.505,-3.735,-0.795,-0.304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.03,23.93,44,-2.020,1,665.3
5203.477,-0.1521,-0.2667,-0.0067,0.1600,-0.5857,0.411,-3.636,-0.494,3.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.03,23.93,44,-2.470,1,665.3
5203.577,-0.1621,-0.3376,-0.0067,0.1600,-0.5686,0.393,-3.405,-0.278,5.234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.89,23.94,44,-2.880,1,659.3
5203.682,-0.1638,-0.3843,-0.0067,0.1614,-0.5471,0.330,-2.919,-0.808,4.425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.81,23.95,44,-3.560,1,655.7
5203.754,-0.1432,-0.3968,-0.0067,0.1643,-0.5243,0.079,-2.473,-2.342,2.513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.81,23.95,44,-4.850,1,655.7
5203.827,-0.1542,-0.4109,-0.0067,0.1657,-0.5114,-0.034,-2.397,-2.078,0.861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.81,23.94,43,-5.760,1,655.7
5203.903,-0.1666,-0.3554,-0.0067,0.1671,-0.5100,-0.166,-2.408,-2.948,-1.417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.77,23.94,43,-6.200,1,650.9
5203.989,-0.1562,-0.3370,-0.0067,0.1657,-0.4971,-0.478,-2.677,-2.723,-2.694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.77,23.93,43,-7.290,1,650.9
5204.069,-0.1681,-0.2948,0.0000,0.1686,-0.4743,-0.713,-2.862,-1.795,-0.879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.75,23.93,43,-7.910,1,646.0
5204.142,-0.1843,-0.2834,0.0000,0.1671,-0.4671,-0.799,-2.896,-1.511,-0.485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.75,23.93,42,-8.250,1,646.0
5204.206,-0.1769,-0.2966,0.0000,0.1657,-0.4714,-0.930,-3.035,-1.427,-3.617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.75,23.93,42,-8.750,1,646.0
5204.287,-0.1764,-0.2134,0.0000,0.1643,-0.4700,-1.022,-3.330,-1.934,-6.624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.72,23.93,42,-9.410,1,641.2
5204.362,-0.1667,-0.1872,0.0000,0.1657,-0.4600,-1.250,-4.000,-2.355,-5.998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.72,23.93,42,-9.990,1,641.2
5204.426,-0.1523,-0.1280,0.0000,0.1657,-0.4600,-1.250,-4.000,-2.355,-5.998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.72,23.93,42,-9.990,1,641.2
5204.495,-0.1646,-0.1383,0.0000,0.1657,-0.4600,-1.255,-4.012,-2.385,-5.851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.72,23.93,42,-10.080,1,641.2
5204.562,-0.1646,-0.0935,0.0000,0.1643,-0.4557,-1.495,-4.485,-2.399,-4.272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.64,23.94,41,-10.440,1,636.5
5204.631,-0.1646,-0.0969,0.0000,0.1643,-0.4557,-1.751,-4.897,-2.395,-4.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.64,23.95,41,-10.500,1,636.5
5204.700,-0.1646,-0.0801,0.0067,0.1600,-0.4600,-1.989,-5.329,-2.255,-5.399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.49,23.97,41,-10.940,1,631.7
5204.784,-0.1530,-0.0172,0.0067,0.1586,-0.4700,-2.242,-6.050,-2.723,-7.997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.49,24.00,41,-11.180,1,631.7
5204.852,-0.1625,+0.0175,0.0067,0.1571,-0.4771,-2.541,-6.819,-3.221,-6.949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.26,24.02,41,-11.000,1,627.0
5204.932,-0.1384,+0.0885,0.0000,0.1600,-0.4829,-2.541,-6.819,-3.221,-6.949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.26,24.02,41,-10.550,1,627.0
5205.007,-0.1457,+0.0908,0.0067,0.1571,-0.5057,-3.102,-7.780,-4.222,-5.551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.26,24.06,41,-9.320,1,627.0
5205.091,-0.1562,+0.1246,0.0000,0.1571,-0.5200,-3.311,-8.044,-3.932,-5.001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.92,24.09,41,-9.040,1,622.2
5205.177,-0.1449,+0.1147,0.0000,0.1557,-0.5300,-3.657,-8.418,-3.212,-2.791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.92,24.14,42,-8.350,1,622.2
5205.246,-0.1407,+0.0961,0.0000,0.1543,-0.5457,-3.817,-8.567,-3.407,-2.879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.46,24.19,42,-8.190,1,617.4
