timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1691.589,+0.7833,-0.3407,-0.0667,-0.0357,-0.6100,-0.727,-4.568,-3.687,0.372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.33,23.24,45,-0.100,1,897.6
1691.627,+0.8512,-0.3810,-0.0667,-0.0357,-0.6100,-0.727,-4.568,-3.687,0.372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.33,23.24,45,-0.100,1,897.6
1691.673,+0.8475,-0.4131,-0.0667,-0.0357,-0.6100,-0.914,-4.546,-2.893,0.847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.33,23.24,45,-0.270,1,897.6
1691.708,+0.8211,-0.3967,-0.0667,-0.0386,-0.6357,-1.025,-4.499,-1.356,0.939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.33,23.26,45,-0.400,1,897.6
1691.750,+0.8396,-0.3926,-0.0667,-0.0386,-0.6414,-1.085,-4.471,-1.166,0.557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.11,23.26,45,-0.540,1,893.1
1691.789,+0.8241,-0.4376,-0.0733,-0.0343,-0.6400,-1.155,-4.442,-1.336,1.073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.11,23.27,45,-0.650,1,893.1
1691.817,+0.8352,-0.4218,-0.0800,-0.0286,-0.6343,-1.270,-4.278,-0.942,2.071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.11,23.27,45,-1.020,1,893.1
1691.845,+0.8365,-0.4242,-0.0800,-0.0257,-0.6314,-1.271,-4.276,-0.893,2.113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.11,23.29,45,-1.220,1,893.1
1691.873,+0.8083,-0.4271,-0.0800,-0.0257,-0.6314,-1.312,-4.173,-0.580,2.033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.90,23.29,45,-1.220,1,888.7
1691.931,+0.8398,-0.4337,-0.0867,-0.0200,-0.6257,-1.338,-4.078,-0.302,1.815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.90,23.31,44,-1.670,1,888.7
1691.969,+0.8359,-0.4268,-0.0933,-0.0157,-0.6157,-1.341,-3.917,0.772,1.978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.90,23.31,44,-2.160,1,888.7
1691.990,+0.8529,-0.3889,-0.1000,-0.0129,-0.6100,-1.339,-3.913,1.060,2.071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.90,23.32,44,-2.440,1,888.7
1692.023,+0.8697,-0.4361,-0.1000,-0.0129,-0.6100,-1.339,-3.913,1.060,2.071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.32,44,-2.440,1,884.3
1692.053,+0.8769,-0.4424,-0.1067,-0.0086,-0.6029,-1.278,-3.802,1.138,2.222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.32,44,-2.700,1,884.3
1692.076,+0.8625,-0.3963,-0.1067,-0.0086,-0.6029,-1.278,-3.802,1.138,2.222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.32,44,-2.700,1,884.3
1692.103,+0.8894,-0.4517,-0.1067,-0.0086,-0.6029,-1.278,-3.802,1.138,2.222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.32,44,-2.700,1,884.3
1692.133,+0.8876,-0.4501,-0.1067,-0.0057,-0.5971,-1.276,-3.798,1.289,2.493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.34,44,-2.900,1,884.3
1692.186,+0.8525,-0.4340,-0.1200,0.0057,-0.5714,-0.912,-3.458,2.394,3.543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.34,44,-3.930,1,884.3
1692.206,+0.8375,-0.4826,-0.1200,0.0057,-0.5714,-0.912,-3.458,2.394,3.543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.71,23.35,44,-3.930,1,884.3
1692.234,+0.8679,-0.4651,-0.1200,0.0057,-0.5714,-0.783,-3.297,2.892,2.857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.55,23.35,44,-4.290,1,880.0
