timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
4141.373,+0.9896,-0.6481,-0.0467,-0.0443,-0.5929,0.313,-4.818,1.861,0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.63,24.51,45,-0.360,1,693.3
4141.399,+0.9896,-0.7054,-0.0467,-0.0471,-0.5986,0.407,-4.805,1.835,0.267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.63,24.51,45,-0.510,1,693.3
4141.431,+1.0000,-0.6519,-0.0467,-0.0486,-0.6029,0.501,-4.794,1.836,0.248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.63,24.51,45,-0.670,1,693.3
4141.463,+1.0000,-0.6519,-0.0533,-0.0429,-0.6029,0.591,-4.784,1.452,0.111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.63,24.51,45,-1.020,1,693.3
4141.498,+0.9938,-0.6519,-0.0600,-0.0386,-0.6014,0.635,-4.796,0.631,-0.261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.63,24.51,45,-1.360,1,693.3
4141.533,+1.0000,-0.6519,-0.0600,-0.0386,-0.6014,0.633,-4.807,-0.216,0.219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.51,45,-1.670,1,687.1
4141.571,+1.0000,-0.6918,-0.0667,-0.0329,-0.5929,0.631,-4.806,-0.494,0.461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.52,44,-1.980,1,687.1
4141.600,+0.9979,-0.7083,-0.0667,-0.0329,-0.5929,0.600,-4.742,-0.581,2.085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.52,44,-2.300,1,687.1
4141.629,+0.9979,-0.6593,-0.0733,-0.0286,-0.5829,0.600,-4.742,-0.581,2.085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.52,44,-2.300,1,687.1
4141.655,+0.9979,-0.7168,-0.0733,-0.0286,-0.5829,0.600,-4.742,-0.581,2.085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.52,44,-2.300,1,687.1
4141.748,+0.9979,-0.6818,-0.0733,-0.0286,-0.5829,0.600,-4.742,-0.581,2.085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.52,44,-2.300,1,687.1
4141.792,+0.9979,-0.6667,-0.0800,-0.0214,-0.5529,0.648,-4.255,0.804,6.963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.38,24.53,44,-3.070,1,687.1
4141.826,+0.9979,-0.7121,-0.0800,-0.0214,-0.5529,0.676,-3.872,0.424,7.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.20,24.53,44,-3.070,1,682.4
4141.901,+0.9979,-0.6704,-0.0933,-0.0043,-0.5157,0.665,-3.530,-0.581,5.579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.20,24.54,44,-4.780,1,682.4
