timestamp_s,errorx,errory,aileron,elevator,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
12921.063,-0.1798,+0.0108,-0.0386,0.1786,1.995,-2.649,-14.247,4.651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.99,40,-6.470,1,167.3
12921.105,-0.1452,+0.0957,-0.0386,0.1786,1.995,-2.649,-14.247,4.651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.99,40,-6.470,1,167.3
12921.157,-0.1853,+0.1330,-0.0386,0.1786,1.995,-2.649,-14.247,4.651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.99,40,-6.470,1,167.3
12921.206,-0.1740,+0.1188,-0.0386,0.1786,1.995,-2.649,-14.247,4.651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.99,40,-6.470,1,167.3
12921.252,-0.2269,+0.0436,-0.0386,0.1786,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.93,24,-6.470,1,167.3
12921.299,-0.1900,+0.1200,-0.0386,0.1786,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.48,31.93,24,-6.470,1,167.3
12921.348,-0.2601,+0.0559,-0.0386,0.1786,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.93,24,-6.470,1,155.4
12921.405,-0.2011,+0.0828,-0.0386,0.1786,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.93,24,-6.470,1,155.4
12921.455,-0.1889,+0.1785,-0.0386,0.1786,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.93,24,-6.470,1,155.4
12921.507,-0.0655,+0.4042,0.0471,0.3300,-6.644,-1.982,-48.637,5.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.93,24,-1.940,1,155.4
