timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1006.060,+0.0000,+0.0000,0.0650,0.0078,-0.4833,9.388,-4.058,-3.654,0.755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.02,24.24,45,-0.350,0,741.7
1006.086,+0.0000,+0.0000,0.0650,0.0089,-0.4867,9.182,-4.051,-3.809,0.671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.02,24.24,45,-0.450,0,741.7
1006.126,+0.0000,+0.0000,0.0650,0.0089,-0.4867,9.182,-4.051,-3.809,0.671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.02,24.24,45,-0.450,0,741.7
1006.203,+0.6937,-0.3296,0.0650,0.0089,-0.4867,9.182,-4.051,-3.809,0.671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.02,24.24,45,-0.450,1,741.7
1006.251,+0.6937,-0.3628,0.0500,0.0167,-0.4656,8.285,-3.829,-8.532,4.478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.02,24.25,45,-0.880,1,741.7
1006.285,+0.6937,-0.3628,0.0500,0.0156,-0.4378,7.870,-3.536,-7.054,8.642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.030,0,736.0
1006.310,+0.6937,-0.3628,0.0450,0.0178,-0.4156,7.095,-2.478,-9.000,11.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.170,0,736.0
1006.346,+0.6937,-0.3628,0.0350,0.0222,-0.4089,7.095,-2.478,-9.000,11.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.330,0,736.0
1006.398,+0.7161,-0.9150,0.0350,0.0222,-0.4089,7.095,-2.478,-9.000,11.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.330,1,736.0
1006.433,+0.7000,-0.4963,0.0350,0.0222,-0.4089,7.095,-2.478,-9.000,11.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.330,1,736.0
1006.462,+0.7000,-0.5474,0.0350,0.0222,-0.4089,7.095,-2.478,-9.000,11.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.80,24.25,44,-1.330,1,736.0
1006.507,+0.6803,-0.5350,0.0200,0.0300,-0.3944,6.094,-1.559,-11.550,7.863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.23,44,-1.900,1,732.7
1006.544,+0.6500,-0.5889,0.0000,0.0467,-0.3978,4.509,-1.098,-17.217,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.18,44,-2.080,1,732.7
1006.577,+0.6416,-0.5574,-0.0100,0.0533,-0.3933,4.509,-1.098,-17.217,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.18,44,-4.060,1,732.7
1006.605,+0.6008,-0.5148,-0.0100,0.0533,-0.3933,4.509,-1.098,-17.217,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.18,44,-4.060,1,732.7
1006.650,+0.6237,-0.5148,-0.0100,0.0533,-0.3933,4.509,-1.098,-17.217,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.18,44,-4.060,1,732.7
1006.704,+0.6273,-0.5148,-0.0100,0.0533,-0.3933,4.509,-1.098,-17.217,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.18,44,-4.060,1,732.7
1006.743,+0.6032,-0.5549,-0.0500,0.0833,-0.4167,2.029,-1.323,-16.022,-6.131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.71,24.12,44,-3.700,1,732.7
1006.780,+0.6410,-0.5604,-0.0600,0.0900,-0.4144,0.496,-2.118,-14.507,-6.747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.73,24.11,44,-4.250,1,725.7
1006.806,+0.6299,-0.5222,-0.0850,0.1033,-0.3967,-0.228,-2.410,-13.993,-5.062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.73,24.11,44,-4.700,1,725.7
1006.850,+0.6604,-0.5581,-0.0850,0.1033,-0.3967,-0.228,-2.410,-13.993,-5.062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.77,24.11,44,-4.700,1,722.2
1006.881,+0.6604,-0.5748,-0.0850,0.1033,-0.3967,-0.228,-2.410,-13.993,-5.062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.77,24.11,44,-4.700,1,722.2
1006.917,+0.6604,-0.4870,-0.0850,0.1033,-0.3967,-0.228,-2.410,-13.993,-5.062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.77,24.11,44,-4.700,1,722.2
1006.982,+0.6319,-0.5005,-0.0850,0.1033,-0.3967,-1.065,-2.545,0.557,-0.059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.77,24.08,43,-4.700,1,722.2
1007.013,+0.6017,-0.3767,-0.1050,0.1133,-0.3578,-1.065,-2.545,0.557,-0.059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.77,24.08,43,-5.910,1,722.2
1007.044,+0.6243,-0.3632,-0.1100,0.1189,-0.3633,-0.963,-2.530,1.239,-1.639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.75,24.08,43,-6.450,1,717.5
1007.078,+0.5995,-0.3652,-0.1150,0.1222,-0.3667,-0.868,-2.686,2.665,-3.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.75,24.07,43,-6.830,1,717.5
1007.111,+0.6458,-0.3943,-0.1150,0.1222,-0.3667,-0.868,-2.686,2.665,-3.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.75,24.07,43,-6.830,1,717.5
1007.170,+0.6458,-0.3446,-0.1150,0.1222,-0.3667,-0.868,-2.686,2.665,-3.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.75,24.07,43,-6.830,1,717.5
1007.206,+0.6697,-0.3780,-0.1150,0.1222,-0.3667,-0.868,-2.686,2.665,-3.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.75,24.07,43,-6.830,1,717.5
1007.294,+0.6701,-0.3765,-0.1200,0.1211,-0.3411,0.489,-3.429,7.488,-1.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,43,-8.080,1,714.0
1007.323,+0.7399,-0.3366,-0.1150,0.1200,-0.3333,0.489,-3.429,7.488,-1.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,43,-8.110,1,714.0
1007.363,+0.7673,-0.2397,-0.1150,0.1200,-0.3333,0.489,-3.429,7.488,-1.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,43,-8.110,1,714.0
1007.390,+0.7632,-0.0789,-0.1150,0.1200,-0.3333,0.489,-3.429,7.488,-1.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,43,-8.110,1,714.0
1007.421,+0.7030,-0.0936,-0.1150,0.1200,-0.3333,0.489,-3.429,7.488,-1.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,43,-8.110,1,714.0
1007.472,+0.7123,-0.0573,-0.1150,0.1200,-0.3333,1.203,-3.416,16.360,-0.198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.72,24.06,42,-8.110,1,714.0
1007.505,+0.6556,+0.0312,-0.1100,0.1122,-0.3189,1.998,-3.498,17.735,-2.954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.07,42,-9.810,1,709.3
1007.540,+0.6287,+0.1450,-0.1150,0.1178,-0.3378,2.851,-3.748,16.081,-6.288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.07,42,-9.140,1,709.3
1007.579,+0.6078,+0.1313,-0.1100,0.1178,-0.3644,3.629,-4.207,15.401,-9.396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.07,42,-8.170,1,709.3
1007.638,+0.6227,+0.0977,-0.1100,0.1178,-0.3644,3.629,-4.207,15.401,-9.396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.07,42,-8.170,1,709.3
1007.669,+0.5522,+0.2561,-0.1100,0.1178,-0.3644,3.629,-4.207,15.401,-9.396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.07,42,-8.170,1,709.3
1007.713,+0.6135,+0.2455,-0.1100,0.1178,-0.3644,6.223,-5.722,19.102,-7.634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.64,24.08,42,-8.170,1,709.3
1007.746,+0.5974,+0.1692,-0.0800,0.0989,-0.3767,6.261,-5.738,19.454,-7.321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.42,24.08,42,-7.920,1,702.5
