# pipeline profile — started 2026-08-27 09:04:18
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.67 ms  (sub)
     disp:waitkey    5.00 ms  (sub)
[PROF 09:05:35]  60 frames   23.80 ms/frame  ->  42.0 FPS
   capture           4.87 ms   20.5%
   track             6.90 ms   29.0%
   ctrl+mav          0.37 ms    1.5%
   hud               5.86 ms   24.6%
   display           5.80 ms   24.4%
     detect          6.30 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.07 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.65 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.21 ms  (sub)
     hud:yaw         0.48 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.65 ms  (sub)
     disp:waitkey    5.11 ms  (sub)
[PROF 09:05:37]  58 frames   23.42 ms/frame  ->  42.7 FPS
   capture           5.28 ms   22.6%
   track             6.59 ms   28.1%
   ctrl+mav          0.42 ms    1.8%
   hud               5.64 ms   24.1%
   display           5.48 ms   23.4%
     detect          5.97 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.05 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.45 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.19 ms  (sub)
     hud:yaw         0.49 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.62 ms  (sub)
     disp:waitkey    4.82 ms  (sub)
[PROF 09:05:39]  58 frames   23.52 ms/frame  ->  42.5 FPS
   capture           5.07 ms   21.6%
   track             6.77 ms   28.8%
   ctrl+mav          0.38 ms    1.6%
   hud               5.82 ms   24.7%
   display           5.48 ms   23.3%
     detect          6.19 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.06 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.48 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.32 ms  (sub)
     hud:yaw         0.50 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.60 ms  (sub)
     disp:waitkey    4.82 ms  (sub)
[PROF 09:05:41]  55 frames   23.75 ms/frame  ->  42.1 FPS
   capture           4.99 ms   21.0%
   track             6.86 ms   28.9%
   ctrl+mav          0.42 ms    1.8%
   hud               5.85 ms   24.6%
   display           5.63 ms   23.7%
     detect          6.19 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.09 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.62 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.22 ms  (sub)
     hud:yaw         0.48 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.61 ms  (sub)
     disp:waitkey    4.97 ms  (sub)
[PROF 09:05:43]  57 frames   23.79 ms/frame  ->  42.0 FPS
   capture           4.92 ms   20.7%
   track             6.76 ms   28.4%
   ctrl+mav          0.44 ms    1.8%
   hud               5.90 ms   24.8%
   display           5.76 ms   24.2%
     detect          6.13 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.07 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.67 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.23 ms  (sub)
     hud:yaw         0.48 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.66 ms  (sub)
     disp:waitkey    5.05 ms  (sub)
[PROF 09:05:45]  58 frames   25.37 ms/frame  ->  39.4 FPS
   capture           5.84 ms   23.0%
   track             6.84 ms   27.0%
   ctrl+mav          0.49 ms    1.9%
   hud               6.29 ms   24.8%
   display           5.91 ms   23.3%
     detect          6.23 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.12 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.96 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.28 ms  (sub)
     hud:yaw         0.49 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.66 ms  (sub)
     disp:waitkey    5.20 ms  (sub)
[PROF 09:05:47]  52 frames   24.35 ms/frame  ->  41.1 FPS
   capture           5.09 ms   20.9%
   track             6.69 ms   27.5%
   ctrl+mav          0.44 ms    1.8%
   hud               5.96 ms   24.5%
   display           6.18 ms   25.4%
     detect          6.08 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.09 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.64 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.28 ms  (sub)
     hud:yaw         0.50 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.74 ms  (sub)
     disp:waitkey    5.39 ms  (sub)
[PROF 09:05:49]  52 frames   24.91 ms/frame  ->  40.1 FPS
   capture           5.36 ms   21.5%
   track             7.33 ms   29.4%
   ctrl+mav          0.43 ms    1.7%
   hud               6.04 ms   24.3%
   display           5.75 ms   23.1%
     detect          6.72 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.15 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.71 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.26 ms  (sub)
     hud:yaw         0.49 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.62 ms  (sub)
     disp:waitkey    5.08 ms  (sub)
[PROF 09:05:51]  57 frames   24.55 ms/frame  ->  40.7 FPS
   capture           5.49 ms   22.3%
   track             6.95 ms   28.3%
   ctrl+mav          0.48 ms    1.9%
   hud               5.93 ms   24.2%
   display           5.71 ms   23.3%
     detect          6.37 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.11 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.62 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.31 ms  (sub)
     hud:yaw         0.48 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.63 ms  (sub)
     disp:waitkey    5.04 ms  (sub)
[PROF 09:05:53]  56 frames   24.25 ms/frame  ->  41.2 FPS
   capture           5.15 ms   21.2%
   track             6.83 ms   28.2%
   ctrl+mav          0.44 ms    1.8%
   hud               6.03 ms   24.9%
   display           5.79 ms   23.9%
     detect          6.21 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.11 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.77 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.22 ms  (sub)
     hud:yaw         0.50 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.10 ms  (sub)
[PROF 09:05:55]  54 frames   25.18 ms/frame  ->  39.7 FPS
   capture           5.51 ms   21.9%
   track             7.10 ms   28.2%
   ctrl+mav          0.43 ms    1.7%
   hud               6.10 ms   24.2%
   display           6.05 ms   24.0%
     detect          6.51 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.15 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.66 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.27 ms  (sub)
     hud:yaw         0.57 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.67 ms  (sub)
     disp:waitkey    5.33 ms  (sub)
[PROF 09:05:57]  50 frames   25.21 ms/frame  ->  39.7 FPS
   capture           5.36 ms   21.3%
   track             7.57 ms   30.0%
   ctrl+mav          0.64 ms    2.5%
   hud               6.05 ms   24.0%
   display           5.59 ms   22.2%
     detect          6.89 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.08 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.70 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       1.30 ms  (sub)
     hud:yaw         0.51 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.63 ms  (sub)
     disp:waitkey    4.90 ms  (sub)
[PROF 09:05:59]  58 frames   25.30 ms/frame  ->  39.5 FPS
   capture           5.63 ms   22.2%
   track             6.93 ms   27.4%
   ctrl+mav          0.48 ms    1.9%
   hud               6.23 ms   24.6%
   display           6.03 ms   23.8%
     detect          6.31 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.16 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.81 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.27 ms  (sub)
     hud:yaw         0.53 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.34 ms  (sub)
[PROF 09:06:01]  58 frames   25.72 ms/frame  ->  38.9 FPS
   capture           6.20 ms   24.1%
   track             6.81 ms   26.5%
   ctrl+mav          0.47 ms    1.8%
   hud               6.64 ms   25.8%
   display           5.61 ms   21.8%
     detect          6.24 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.28 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.16 ms  (sub)
     hud:warp        2.80 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.54 ms  (sub)
     hud:yaw         0.52 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.65 ms  (sub)
     disp:waitkey    4.91 ms  (sub)
[PROF 09:06:03]  53 frames   26.77 ms/frame  ->  37.4 FPS
   capture           5.98 ms   22.4%
   track             7.10 ms   26.5%
   ctrl+mav          0.60 ms    2.2%
   hud               7.00 ms   26.2%
   display           6.08 ms   22.7%
     detect          6.45 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.28 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.16 ms  (sub)
     hud:warp        3.20 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.45 ms  (sub)
     hud:yaw         0.51 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.76 ms  (sub)
     disp:waitkey    5.27 ms  (sub)
[PROF 09:06:05]  54 frames   26.62 ms/frame  ->  37.6 FPS
   capture           5.97 ms   22.4%
   track             7.40 ms   27.8%
   ctrl+mav          0.51 ms    1.9%
   hud               6.90 ms   25.9%
   display           5.84 ms   22.0%
     detect          6.75 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.26 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        3.30 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.33 ms  (sub)
     hud:yaw         0.53 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.15 ms  (sub)
[PROF 09:06:07]  54 frames   26.37 ms/frame  ->  37.9 FPS
   capture           5.76 ms   21.8%
   track             7.33 ms   27.8%
   ctrl+mav          0.55 ms    2.1%
   hud               6.82 ms   25.9%
   display           5.91 ms   22.4%
     detect          6.73 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.30 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.16 ms  (sub)
     hud:warp        3.11 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.39 ms  (sub)
     hud:yaw         0.53 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.71 ms  (sub)
     disp:waitkey    5.15 ms  (sub)
[PROF 09:06:09]  54 frames   26.88 ms/frame  ->  37.2 FPS
   capture           6.00 ms   22.3%
   track             7.56 ms   28.1%
   ctrl+mav          0.48 ms    1.8%
   hud               7.17 ms   26.7%
   display           5.67 ms   21.1%
     detect          6.91 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.28 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        3.47 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.39 ms  (sub)
     hud:yaw         0.51 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.62 ms  (sub)
     disp:waitkey    4.99 ms  (sub)
[PROF 09:06:11]  55 frames   26.29 ms/frame  ->  38.0 FPS
   capture           6.08 ms   23.1%
   track             7.23 ms   27.5%
   ctrl+mav          0.49 ms    1.9%
   hud               6.72 ms   25.6%
   display           5.78 ms   22.0%
     detect          6.63 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.25 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        3.04 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.41 ms  (sub)
     hud:yaw         0.53 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.60 ms  (sub)
     disp:waitkey    5.13 ms  (sub)
[PROF 09:06:13]  56 frames   25.61 ms/frame  ->  39.0 FPS
   capture           6.11 ms   23.9%
   track             6.95 ms   27.1%
   ctrl+mav          0.47 ms    1.8%
   hud               6.23 ms   24.3%
   display           5.86 ms   22.9%
     detect          6.39 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.18 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.15 ms  (sub)
     hud:warp        2.70 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.37 ms  (sub)
     hud:yaw         0.52 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.61 ms  (sub)
     disp:waitkey    5.20 ms  (sub)
[PROF 09:06:15]  50 frames   28.63 ms/frame  ->  34.9 FPS
   capture           6.87 ms   24.0%
   track             7.56 ms   26.4%
   ctrl+mav          0.52 ms    1.8%
   hud               6.82 ms   23.8%
   display           6.86 ms   24.0%
     detect          6.94 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.34 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.17 ms  (sub)
     hud:warp        3.05 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.40 ms  (sub)
     hud:yaw         0.52 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.59 ms  (sub)
     disp:waitkey    6.23 ms  (sub)
[PROF 09:06:17]  55 frames   26.75 ms/frame  ->  37.4 FPS
   capture           6.40 ms   23.9%
   track             7.05 ms   26.4%
   ctrl+mav          0.50 ms    1.9%
   hud               6.85 ms   25.6%
   display           5.96 ms   22.3%
     detect          6.47 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.24 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.18 ms  (sub)
     hud:warp        3.03 ms  (sub)
     hud:arc         0.08 ms  (sub)
     hud:blend       1.45 ms  (sub)
     hud:yaw         0.59 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.70 ms  (sub)
     disp:waitkey    5.21 ms  (sub)
[PROF 09:06:19]  51 frames   28.84 ms/frame  ->  34.7 FPS
   capture           6.77 ms   23.5%
   track             7.70 ms   26.7%
   ctrl+mav          0.56 ms    1.9%
   hud               7.63 ms   26.4%
   display           6.18 ms   21.4%
     detect          7.02 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.45 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.17 ms  (sub)
     hud:warp        3.40 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.63 ms  (sub)
     hud:yaw         0.63 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.60 ms  (sub)
     disp:waitkey    5.52 ms  (sub)
[PROF 09:06:21]  51 frames   27.64 ms/frame  ->  36.2 FPS
   capture           6.64 ms   24.0%
   track             7.34 ms   26.5%
   ctrl+mav          0.57 ms    2.0%
   hud               7.19 ms   26.0%
   display           5.92 ms   21.4%
     detect          6.75 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.30 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.19 ms  (sub)
     hud:warp        3.29 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.51 ms  (sub)
     hud:yaw         0.55 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.71 ms  (sub)
     disp:waitkey    5.16 ms  (sub)
[PROF 09:06:23]  55 frames   27.06 ms/frame  ->  37.0 FPS
   capture           6.34 ms   23.4%
   track             6.91 ms   25.5%
   ctrl+mav          0.51 ms    1.9%
   hud               7.27 ms   26.8%
   display           6.04 ms   22.3%
     detect          6.31 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.22 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.16 ms  (sub)
     hud:warp        3.52 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.47 ms  (sub)
     hud:yaw         0.58 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.62 ms  (sub)
     disp:waitkey    5.36 ms  (sub)
[PROF 09:06:25]  53 frames   30.35 ms/frame  ->  32.9 FPS
   capture           6.79 ms   22.4%
   track             9.34 ms   30.8%
   ctrl+mav          0.69 ms    2.3%
   hud               7.74 ms   25.5%
   display           5.80 ms   19.1%
     detect          2.49 ms  (sub)
     tracker         5.85 ms  (sub)
     hud:overlay     1.55 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.18 ms  (sub)
     hud:warp        3.50 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.59 ms  (sub)
     hud:yaw         0.55 ms  (sub)
     hud:cross       0.07 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.10 ms  (sub)
[PROF 09:06:27]  34 frames   53.50 ms/frame  ->  18.7 FPS
   capture           7.70 ms   14.4%
   track             8.98 ms   16.8%
   ctrl+mav         11.80 ms   22.0%
   hud               7.72 ms   14.4%
   display          17.31 ms   32.4%
     detect          4.57 ms  (sub)
     tracker         3.71 ms  (sub)
     hud:overlay     1.41 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.16 ms  (sub)
     hud:warp        3.72 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.47 ms  (sub)
     hud:yaw         0.58 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     9.27 ms  (sub)
     disp:imshow     1.17 ms  (sub)
     disp:waitkey    6.80 ms  (sub)
[PROF 09:06:29]  42 frames   45.00 ms/frame  ->  22.2 FPS
   capture           9.95 ms   22.1%
   track             8.68 ms   19.3%
   ctrl+mav          3.59 ms    8.0%
   hud               8.00 ms   17.8%
   display          14.78 ms   32.9%
     detect          3.45 ms  (sub)
     tracker         4.46 ms  (sub)
     hud:overlay     1.69 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.17 ms  (sub)
     hud:warp        3.59 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.55 ms  (sub)
     hud:yaw         0.61 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     4.47 ms  (sub)
     disp:imshow     1.67 ms  (sub)
     disp:waitkey    8.57 ms  (sub)
[PROF 09:06:31]  44 frames   43.79 ms/frame  ->  22.8 FPS
   capture          10.35 ms   23.6%
   track             9.31 ms   21.3%
   ctrl+mav          1.03 ms    2.4%
   hud               8.48 ms   19.4%
   display          14.62 ms   33.4%
     detect          1.67 ms  (sub)
     tracker         6.66 ms  (sub)
     hud:overlay     1.81 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        3.87 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.58 ms  (sub)
     hud:yaw         0.65 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     5.33 ms  (sub)
     disp:imshow     1.84 ms  (sub)
     disp:waitkey    7.36 ms  (sub)
[PROF 09:06:33]  43 frames   44.54 ms/frame  ->  22.5 FPS
   capture          10.31 ms   23.1%
   track             9.71 ms   21.8%
   ctrl+mav          1.13 ms    2.5%
   hud               8.85 ms   19.9%
   display          14.55 ms   32.7%
     detect          1.72 ms  (sub)
     tracker         7.11 ms  (sub)
     hud:overlay     1.85 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        4.04 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.66 ms  (sub)
     hud:yaw         0.68 ms  (sub)
     hud:cross       0.11 ms  (sub)
     disp:record     5.61 ms  (sub)
     disp:imshow     1.23 ms  (sub)
     disp:waitkey    7.59 ms  (sub)
[PROF 09:06:35]  43 frames   44.35 ms/frame  ->  22.5 FPS
   capture          11.43 ms   25.8%
   track             8.90 ms   20.1%
   ctrl+mav          1.00 ms    2.3%
   hud               8.31 ms   18.7%
   display          14.71 ms   33.2%
     detect          1.21 ms  (sub)
     tracker         6.75 ms  (sub)
     hud:overlay     1.82 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.75 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.53 ms  (sub)
     hud:yaw         0.65 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     5.36 ms  (sub)
     disp:imshow     1.21 ms  (sub)
     disp:waitkey    8.04 ms  (sub)
[PROF 09:06:37]  42 frames   44.55 ms/frame  ->  22.4 FPS
   capture          10.49 ms   23.6%
   track             8.89 ms   20.0%
   ctrl+mav          1.00 ms    2.2%
   hud               8.50 ms   19.1%
   display          15.67 ms   35.2%
     detect          1.46 ms  (sub)
     tracker         6.65 ms  (sub)
     hud:overlay     1.87 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.66 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.67 ms  (sub)
     hud:yaw         0.72 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.58 ms  (sub)
     disp:imshow     1.65 ms  (sub)
     disp:waitkey    8.36 ms  (sub)
[PROF 09:06:39]  40 frames   45.68 ms/frame  ->  21.9 FPS
   capture          10.96 ms   24.0%
   track             9.30 ms   20.4%
   ctrl+mav          1.01 ms    2.2%
   hud               8.58 ms   18.8%
   display          15.83 ms   34.7%
     detect          1.43 ms  (sub)
     tracker         6.97 ms  (sub)
     hud:overlay     1.90 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.82 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.58 ms  (sub)
     hud:yaw         0.70 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     5.98 ms  (sub)
     disp:imshow     1.93 ms  (sub)
     disp:waitkey    7.85 ms  (sub)
[PROF 09:06:41]  41 frames   45.68 ms/frame  ->  21.9 FPS
   capture          10.59 ms   23.2%
   track             9.18 ms   20.1%
   ctrl+mav          1.07 ms    2.3%
   hud               8.90 ms   19.5%
   display          15.93 ms   34.9%
     detect          1.26 ms  (sub)
     tracker         6.94 ms  (sub)
     hud:overlay     1.98 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.93 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.64 ms  (sub)
     hud:yaw         0.73 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.46 ms  (sub)
     disp:imshow     1.87 ms  (sub)
     disp:waitkey    8.51 ms  (sub)
[PROF 09:06:43]  41 frames   46.26 ms/frame  ->  21.6 FPS
   capture          11.38 ms   24.6%
   track             9.45 ms   20.4%
   ctrl+mav          1.08 ms    2.3%
   hud               8.89 ms   19.2%
   display          15.46 ms   33.4%
     detect          1.49 ms  (sub)
     tracker         7.00 ms  (sub)
     hud:overlay     1.99 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.82 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.68 ms  (sub)
     hud:yaw         0.80 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.40 ms  (sub)
     disp:imshow     1.56 ms  (sub)
     disp:waitkey    8.33 ms  (sub)
[PROF 09:06:45]  39 frames   45.72 ms/frame  ->  21.9 FPS
   capture          11.46 ms   25.1%
   track             9.65 ms   21.1%
   ctrl+mav          1.02 ms    2.2%
   hud               8.91 ms   19.5%
   display          14.68 ms   32.1%
     detect          1.53 ms  (sub)
     tracker         7.22 ms  (sub)
     hud:overlay     2.01 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.84 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.72 ms  (sub)
     hud:yaw         0.76 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     4.94 ms  (sub)
     disp:imshow     1.49 ms  (sub)
     disp:waitkey    8.14 ms  (sub)
[PROF 09:06:48]  41 frames   47.70 ms/frame  ->  21.0 FPS
   capture          11.44 ms   24.0%
   track            11.16 ms   23.4%
   ctrl+mav          1.11 ms    2.3%
   hud               8.71 ms   18.3%
   display          15.28 ms   32.0%
     detect          2.10 ms  (sub)
     tracker         8.29 ms  (sub)
     hud:overlay     1.93 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.56 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.72 ms  (sub)
     hud:yaw         0.82 ms  (sub)
     hud:cross       0.15 ms  (sub)
     disp:record     5.53 ms  (sub)
     disp:imshow     1.56 ms  (sub)
     disp:waitkey    8.10 ms  (sub)
[PROF 09:06:50]  38 frames   50.38 ms/frame  ->  19.8 FPS
   capture          10.98 ms   21.8%
   track            15.78 ms   31.3%
   ctrl+mav          1.12 ms    2.2%
   hud               8.16 ms   16.2%
   display          14.33 ms   28.4%
     detect          1.63 ms  (sub)
     tracker        13.21 ms  (sub)
     hud:overlay     1.86 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.45 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.55 ms  (sub)
