# pipeline profile — started 2026-08-27 09:28:05
[PROF 09:28:05]   1 frames   53.91 ms/frame  ->  18.5 FPS
   capture           8.76 ms   16.3%
     hud:yaw         0.31 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.59 ms  (sub)
     disp:waitkey    4.25 ms  (sub)
[PROF 09:29:22]  55 frames   18.18 ms/frame  ->  55.0 FPS
   capture           3.32 ms   18.2%
   track             5.70 ms   31.3%
   ctrl+mav          0.35 ms    1.9%
   hud               3.98 ms   21.9%
   display           4.84 ms   26.6%
     detect          5.20 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.74 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.09 ms  (sub)
     hud:warp        1.69 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.38 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.60 ms  (sub)
     disp:waitkey    4.20 ms  (sub)
[PROF 09:29:24]  59 frames   18.04 ms/frame  ->  55.4 FPS
   capture           3.26 ms   18.1%
   track             5.74 ms   31.8%
   ctrl+mav          0.32 ms    1.8%
   hud               4.00 ms   22.2%
   display           4.71 ms   26.1%
     detect          5.26 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.80 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.66 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.51 ms  (sub)
     disp:waitkey    4.16 ms  (sub)
[PROF 09:29:26]  60 frames   17.74 ms/frame  ->  56.4 FPS
   capture           3.13 ms   17.6%
   track             5.61 ms   31.6%
   ctrl+mav          0.30 ms    1.7%
   hud               3.98 ms   22.4%
   display           4.73 ms   26.6%
     detect          5.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.79 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.73 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.80 ms  (sub)
     hud:yaw         0.31 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.52 ms  (sub)
     disp:waitkey    4.17 ms  (sub)
[PROF 09:29:28]  59 frames   17.73 ms/frame  ->  56.4 FPS
   capture           3.08 ms   17.3%
   track             5.78 ms   32.6%
   ctrl+mav          0.32 ms    1.8%
   hud               3.94 ms   22.2%
   display           4.61 ms   26.0%
     detect          5.05 ms  (sub)
     tracker         0.22 ms  (sub)
     hud:overlay     0.80 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.69 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.29 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.53 ms  (sub)
     disp:waitkey    4.05 ms  (sub)
[PROF 09:29:30]  57 frames   18.55 ms/frame  ->  53.9 FPS
   capture           3.28 ms   17.7%
   track             5.61 ms   30.3%
   ctrl+mav          0.36 ms    1.9%
   hud               4.12 ms   22.2%
   display           5.18 ms   27.9%
     detect          5.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.80 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.75 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       0.87 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    4.60 ms  (sub)
[PROF 09:29:32]  59 frames   17.80 ms/frame  ->  56.2 FPS
   capture           3.17 ms   17.8%
   track             5.48 ms   30.8%
   ctrl+mav          0.31 ms    1.7%
   hud               3.88 ms   21.8%
   display           4.95 ms   27.8%
     detect          5.00 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.74 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.67 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.81 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.52 ms  (sub)
     disp:waitkey    4.40 ms  (sub)
[PROF 09:29:34]  59 frames   18.60 ms/frame  ->  53.8 FPS
   capture           3.11 ms   16.7%
   track             5.83 ms   31.4%
   ctrl+mav          0.32 ms    1.7%
   hud               4.21 ms   22.6%
   display           5.13 ms   27.6%
     detect          5.36 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.77 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.85 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.52 ms  (sub)
     disp:waitkey    4.57 ms  (sub)
[PROF 09:29:36]  57 frames   18.69 ms/frame  ->  53.5 FPS
   capture           3.29 ms   17.6%
   track             5.87 ms   31.4%
   ctrl+mav          0.33 ms    1.8%
   hud               4.28 ms   22.9%
   display           4.91 ms   26.3%
     detect          5.36 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.76 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.90 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.92 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    4.33 ms  (sub)
[PROF 09:29:38]  60 frames   18.19 ms/frame  ->  55.0 FPS
   capture           2.99 ms   16.4%
   track             5.61 ms   30.8%
   ctrl+mav          0.29 ms    1.6%
   hud               4.09 ms   22.5%
   display           5.22 ms   28.7%
     detect          5.14 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.73 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.79 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.90 ms  (sub)
     hud:yaw         0.34 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    4.64 ms  (sub)
[PROF 09:29:40]  50 frames   31.41 ms/frame  ->  31.8 FPS
   capture           4.28 ms   13.6%
   track             6.71 ms   21.3%
   ctrl+mav          4.20 ms   13.4%
   hud               4.10 ms   13.0%
   display          12.13 ms   38.6%
     detect          1.96 ms  (sub)
     tracker         4.10 ms  (sub)
     hud:overlay     0.84 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.77 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.97 ms  (sub)
     disp:imshow     1.14 ms  (sub)
     disp:waitkey    5.96 ms  (sub)
[PROF 09:29:42]  55 frames   27.14 ms/frame  ->  36.8 FPS
   capture           4.20 ms   15.5%
   track             5.57 ms   20.5%
   ctrl+mav          0.54 ms    2.0%
   hud               4.41 ms   16.3%
   display          12.43 ms   45.8%
     detect          1.24 ms  (sub)
     tracker         3.70 ms  (sub)
     hud:overlay     0.90 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.94 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     3.96 ms  (sub)
     disp:imshow     1.47 ms  (sub)
     disp:waitkey    6.88 ms  (sub)
[PROF 09:29:44]  52 frames   28.29 ms/frame  ->  35.4 FPS
   capture           4.54 ms   16.1%
   track             5.79 ms   20.5%
   ctrl+mav          0.54 ms    1.9%
   hud               4.55 ms   16.1%
   display          12.87 ms   45.5%
     detect          1.06 ms  (sub)
     tracker         4.09 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        2.01 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.87 ms  (sub)
     hud:yaw         0.38 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.64 ms  (sub)
     disp:imshow     1.38 ms  (sub)
     disp:waitkey    6.79 ms  (sub)
[PROF 09:29:46]  56 frames   27.54 ms/frame  ->  36.3 FPS
   capture           4.46 ms   16.2%
   track             5.90 ms   21.4%
   ctrl+mav          0.62 ms    2.2%
   hud               4.56 ms   16.6%
   display          12.00 ms   43.6%
     detect          1.06 ms  (sub)
     tracker         4.09 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        2.07 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.12 ms  (sub)
     disp:imshow     1.29 ms  (sub)
     disp:waitkey    6.51 ms  (sub)
[PROF 09:29:48]  58 frames   27.97 ms/frame  ->  35.7 FPS
   capture           4.75 ms   17.0%
   track             5.68 ms   20.3%
   ctrl+mav          0.65 ms    2.3%
   hud               4.50 ms   16.1%
   display          12.39 ms   44.3%
     detect          1.09 ms  (sub)
     tracker         3.92 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.12 ms  (sub)
     hud:warp        1.96 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.91 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.65 ms  (sub)
     disp:imshow     1.26 ms  (sub)
     disp:waitkey    6.38 ms  (sub)
[PROF 09:29:50]  58 frames   27.71 ms/frame  ->  36.1 FPS
   capture           4.38 ms   15.8%
   track             5.81 ms   21.0%
   ctrl+mav          0.59 ms    2.1%
   hud               4.52 ms   16.3%
   display          12.40 ms   44.8%
     detect          1.22 ms  (sub)
     tracker         3.92 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        2.02 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.37 ms  (sub)
     disp:imshow     1.30 ms  (sub)
     disp:waitkey    6.65 ms  (sub)
[PROF 09:29:52]  55 frames   27.69 ms/frame  ->  36.1 FPS
   capture           4.28 ms   15.4%
   track             5.83 ms   21.1%
   ctrl+mav          0.59 ms    2.1%
   hud               4.25 ms   15.4%
   display          12.74 ms   46.0%
     detect          1.35 ms  (sub)
     tracker         3.81 ms  (sub)
     hud:overlay     0.93 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.77 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.70 ms  (sub)
     disp:imshow     1.47 ms  (sub)
     disp:waitkey    6.48 ms  (sub)
[PROF 09:29:54]  51 frames   28.24 ms/frame  ->  35.4 FPS
   capture           4.38 ms   15.5%
   track             5.77 ms   20.4%
   ctrl+mav          0.59 ms    2.1%
   hud               4.38 ms   15.5%
   display          13.13 ms   46.5%
     detect          1.34 ms  (sub)
     tracker         3.76 ms  (sub)
     hud:overlay     0.92 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.89 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.85 ms  (sub)
     disp:imshow     1.27 ms  (sub)
     disp:waitkey    6.95 ms  (sub)
[PROF 09:29:56]  50 frames   28.19 ms/frame  ->  35.5 FPS
   capture           4.27 ms   15.1%
   track             5.74 ms   20.3%
   ctrl+mav          0.68 ms    2.4%
   hud               4.20 ms   14.9%
   display          13.30 ms   47.2%
     detect          1.18 ms  (sub)
     tracker         3.87 ms  (sub)
     hud:overlay     0.95 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.72 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.80 ms  (sub)
     disp:imshow     1.57 ms  (sub)
     disp:waitkey    6.87 ms  (sub)
[PROF 09:29:58]  55 frames   27.48 ms/frame  ->  36.4 FPS
   capture           3.78 ms   13.8%
   track             5.67 ms   20.6%
   ctrl+mav          0.55 ms    2.0%
   hud               4.07 ms   14.8%
   display          13.41 ms   48.8%
     detect          1.18 ms  (sub)
     tracker         3.84 ms  (sub)
     hud:overlay     0.92 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.68 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.80 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.69 ms  (sub)
     disp:imshow     1.44 ms  (sub)
     disp:waitkey    7.19 ms  (sub)
[PROF 09:30:00]  55 frames   27.97 ms/frame  ->  35.8 FPS
   capture           4.52 ms   16.2%
   track             5.69 ms   20.4%
   ctrl+mav          0.62 ms    2.2%
   hud               4.18 ms   14.9%
   display          12.96 ms   46.3%
     detect          1.19 ms  (sub)
     tracker         3.84 ms  (sub)
     hud:overlay     0.95 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.74 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.79 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.59 ms  (sub)
     disp:imshow     1.35 ms  (sub)
     disp:waitkey    6.95 ms  (sub)
[PROF 09:30:02]  59 frames   27.20 ms/frame  ->  36.8 FPS
   capture           4.12 ms   15.2%
   track             5.33 ms   19.6%
   ctrl+mav          0.56 ms    2.1%
   hud               4.26 ms   15.7%
   display          12.93 ms   47.5%
     detect          1.06 ms  (sub)
     tracker         3.69 ms  (sub)
     hud:overlay     0.88 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.78 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.91 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.50 ms  (sub)
     disp:imshow     1.68 ms  (sub)
     disp:waitkey    6.66 ms  (sub)
[PROF 09:30:04]  56 frames   27.85 ms/frame  ->  35.9 FPS
   capture           4.23 ms   15.2%
   track             5.51 ms   19.8%
   ctrl+mav          0.56 ms    2.0%
   hud               4.28 ms   15.4%
   display          13.27 ms   47.6%
     detect          1.17 ms  (sub)
     tracker         3.69 ms  (sub)
     hud:overlay     0.90 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.83 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.34 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.70 ms  (sub)
     disp:imshow     1.46 ms  (sub)
     disp:waitkey    7.02 ms  (sub)
[PROF 09:30:06]  48 frames   33.92 ms/frame  ->  29.5 FPS
   capture           4.23 ms   12.5%
   track            12.10 ms   35.7%
   ctrl+mav          0.58 ms    1.7%
   hud               4.14 ms   12.2%
   display          12.88 ms   38.0%
     detect          1.46 ms  (sub)
     tracker         9.52 ms  (sub)
     hud:overlay     0.88 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.12 ms  (sub)
     hud:warp        1.69 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.81 ms  (sub)
     hud:yaw         0.38 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.81 ms  (sub)
     disp:imshow     1.32 ms  (sub)
     disp:waitkey    6.68 ms  (sub)
[PROF 09:30:08]  37 frames   40.72 ms/frame  ->  24.6 FPS
   capture           4.41 ms   10.8%
   track            12.36 ms   30.4%
   ctrl+mav          5.10 ms   12.5%
   hud               4.31 ms   10.6%
   display          14.55 ms   35.7%
     detect          5.24 ms  (sub)
     tracker         6.44 ms  (sub)
     hud:overlay     0.70 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.12 ms  (sub)
     hud:warp        2.01 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.41 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.97 ms  (sub)
     disp:imshow     1.35 ms  (sub)
     disp:waitkey    8.16 ms  (sub)
[PROF 09:30:10]  51 frames   28.24 ms/frame  ->  35.4 FPS
   capture           4.40 ms   15.6%
   track             5.99 ms   21.2%
   ctrl+mav          1.06 ms    3.8%
   hud               4.07 ms   14.4%
   display          12.72 ms   45.0%
     detect          5.46 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.69 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.89 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.52 ms  (sub)
     disp:imshow     1.39 ms  (sub)
     disp:waitkey    6.74 ms  (sub)
[PROF 09:30:12]  55 frames   18.07 ms/frame  ->  55.4 FPS
   capture           3.24 ms   18.0%
   track             5.63 ms   31.2%
   ctrl+mav          0.42 ms    2.3%
   hud               3.86 ms   21.4%
   display           4.91 ms   27.2%
     detect          5.13 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.67 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.73 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.53 ms  (sub)
     disp:waitkey    4.34 ms  (sub)
[PROF 09:30:14]  54 frames   18.26 ms/frame  ->  54.8 FPS
   capture           3.36 ms   18.4%
   track             5.70 ms   31.2%
   ctrl+mav          0.32 ms    1.7%
   hud               3.93 ms   21.5%
   display           4.94 ms   27.1%
     detect          5.24 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.67 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.72 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.88 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.58 ms  (sub)
     disp:waitkey    4.32 ms  (sub)
[PROF 09:30:16]  55 frames   18.02 ms/frame  ->  55.5 FPS
   capture           3.25 ms   18.1%
   track             5.68 ms   31.5%
   ctrl+mav          0.34 ms    1.9%
   hud               3.84 ms   21.3%
   display           4.91 ms   27.2%
     detect          5.20 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.65 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.68 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.52 ms  (sub)
     disp:waitkey    4.36 ms  (sub)
[PROF 09:30:18]  53 frames   19.30 ms/frame  ->  51.8 FPS
   capture           3.75 ms   19.4%
   track             6.20 ms   32.1%
   ctrl+mav          0.40 ms    2.1%
   hud               4.01 ms   20.8%
   display           4.95 ms   25.7%
     detect          5.68 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.68 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.81 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.55 ms  (sub)
     disp:waitkey    4.36 ms  (sub)
[PROF 09:30:20]  53 frames   18.14 ms/frame  ->  55.1 FPS
   capture           3.38 ms   18.6%
   track             5.55 ms   30.6%
   ctrl+mav          0.35 ms    1.9%
   hud               3.95 ms   21.8%
   display           4.91 ms   27.1%
     detect          5.09 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.66 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.75 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.89 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.53 ms  (sub)
     disp:waitkey    4.35 ms  (sub)
[PROF 09:30:22]  52 frames   18.25 ms/frame  ->  54.8 FPS
   capture           3.33 ms   18.3%
   track             5.48 ms   30.0%
   ctrl+mav          0.33 ms    1.8%
   hud               4.05 ms   22.2%
   display           5.05 ms   27.7%
     detect          4.99 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.65 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.84 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.06 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.53 ms  (sub)
     disp:waitkey    4.48 ms  (sub)
[PROF 09:30:25]  50 frames   19.32 ms/frame  ->  51.8 FPS
   capture           3.47 ms   18.0%
   track             6.50 ms   33.6%
   ctrl+mav          0.37 ms    1.9%
   hud               4.05 ms   20.9%
   display           4.93 ms   25.5%
     detect          5.93 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.70 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.71 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.42 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    4.36 ms  (sub)
[PROF 09:30:27]  48 frames   20.42 ms/frame  ->  49.0 FPS
   capture           3.35 ms   16.4%
   track             5.91 ms   29.0%
   ctrl+mav          0.40 ms    2.0%
   hud               4.06 ms   19.9%
   display           6.69 ms   32.8%
     detect          5.43 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.66 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.82 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.38 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.57 ms  (sub)
     disp:waitkey    6.09 ms  (sub)
[PROF 09:30:29]  55 frames   18.73 ms/frame  ->  53.4 FPS
   capture           3.62 ms   19.3%
   track             5.82 ms   31.1%
   ctrl+mav          0.32 ms    1.7%
   hud               3.99 ms   21.3%
   display           4.99 ms   26.6%
     detect          5.31 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.69 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.74 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.56 ms  (sub)
     disp:waitkey    4.39 ms  (sub)
[PROF 09:30:31]  55 frames   18.13 ms/frame  ->  55.2 FPS
   capture           3.38 ms   18.6%
   track             5.74 ms   31.7%
   ctrl+mav          0.36 ms    2.0%
   hud               3.76 ms   20.7%
   display           4.89 ms   27.0%
     detect          5.24 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.68 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.62 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.50 ms  (sub)
     disp:waitkey    4.35 ms  (sub)
[PROF 09:30:33]  53 frames   18.49 ms/frame  ->  54.1 FPS
   capture           3.43 ms   18.6%
   track             5.85 ms   31.6%
   ctrl+mav          0.32 ms    1.7%
   hud               3.92 ms   21.2%
   display           4.97 ms   26.9%
     detect          5.39 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.66 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.76 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.57 ms  (sub)
     disp:waitkey    4.35 ms  (sub)
[PROF 09:30:35]  54 frames   18.28 ms/frame  ->  54.7 FPS
   capture           3.42 ms   18.7%
   track             5.78 ms   31.6%
   ctrl+mav          0.30 ms    1.7%
   hud               3.92 ms   21.5%
   display           4.86 ms   26.6%
     detect          5.19 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.69 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.72 ms  (sub)
     hud:arc         0.07 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.51 ms  (sub)
     disp:waitkey    4.31 ms  (sub)
[PROF 09:30:37]  60 frames   17.80 ms/frame  ->  56.2 FPS
   capture           3.09 ms   17.3%
   track             5.66 ms   31.8%
   ctrl+mav          0.28 ms    1.6%
   hud               3.79 ms   21.3%
   display           4.98 ms   28.0%
     detect          5.15 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.69 ms  (sub)
     hud:setup       0.08 ms  (sub)
