# pipeline profile — started 2026-08-27 09:24:23
     tracker         0.00 ms  (sub)
     hud:overlay     0.75 ms  (sub)
     hud:setup       0.08 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.80 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.29 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.50 ms  (sub)
     disp:waitkey    4.32 ms  (sub)
[PROF 09:25:40]  60 frames   18.41 ms/frame  ->  54.3 FPS
   capture           3.29 ms   17.9%
   track             5.65 ms   30.7%
   ctrl+mav          0.32 ms    1.7%
   hud               4.07 ms   22.1%
   display           5.09 ms   27.6%
     detect          5.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.80 ms  (sub)
     hud:setup       0.08 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.74 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.52 ms  (sub)
     disp:waitkey    4.52 ms  (sub)
[PROF 09:25:42]  59 frames   17.91 ms/frame  ->  55.8 FPS
   capture           3.32 ms   18.6%
   track             5.48 ms   30.6%
   ctrl+mav          0.34 ms    1.9%
   hud               3.82 ms   21.3%
   display           4.95 ms   27.6%
     detect          5.02 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.72 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.14 ms  (sub)
     hud:warp        1.60 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.30 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.51 ms  (sub)
     disp:waitkey    4.40 ms  (sub)
[PROF 09:25:44]  54 frames   18.45 ms/frame  ->  54.2 FPS
   capture           3.28 ms   17.8%
   track             5.79 ms   31.4%
   ctrl+mav          0.36 ms    2.0%
   hud               3.87 ms   21.0%
   display           5.14 ms   27.9%
     detect          5.24 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.75 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.70 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.79 ms  (sub)
     hud:yaw         0.30 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.56 ms  (sub)
     disp:waitkey    4.55 ms  (sub)
[PROF 09:25:46]  59 frames   18.05 ms/frame  ->  55.4 FPS
   capture           3.41 ms   18.9%
   track             5.45 ms   30.2%
   ctrl+mav          0.32 ms    1.8%
   hud               3.94 ms   21.8%
   display           4.94 ms   27.4%
     detect          4.98 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.74 ms  (sub)
     hud:setup       0.08 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.72 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    4.36 ms  (sub)
[PROF 09:25:48]  56 frames   18.52 ms/frame  ->  54.0 FPS
   capture           3.30 ms   17.8%
   track             5.95 ms   32.1%
   ctrl+mav          0.35 ms    1.9%
   hud               4.03 ms   21.7%
   display           4.90 ms   26.5%
     detect          5.22 ms  (sub)
     tracker         0.20 ms  (sub)
     hud:overlay     0.74 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.77 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.50 ms  (sub)
     disp:waitkey    4.36 ms  (sub)
[PROF 09:25:50]  55 frames   18.47 ms/frame  ->  54.1 FPS
   capture           3.37 ms   18.2%
   track             5.81 ms   31.4%
   ctrl+mav          0.40 ms    2.2%
   hud               3.99 ms   21.6%
   display           4.91 ms   26.6%
     detect          5.30 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.74 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.78 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.30 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.50 ms  (sub)
     disp:waitkey    4.37 ms  (sub)
[PROF 09:25:52]  57 frames   19.00 ms/frame  ->  52.6 FPS
   capture           3.22 ms   16.9%
   track             5.72 ms   30.1%
   ctrl+mav          0.35 ms    1.8%
   hud               3.92 ms   20.6%
   display           5.80 ms   30.5%
     detect          5.23 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.76 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.73 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.81 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.56 ms  (sub)
     disp:waitkey    5.20 ms  (sub)
[PROF 09:25:54]  57 frames   17.89 ms/frame  ->  55.9 FPS
   capture           3.18 ms   17.8%
   track             5.60 ms   31.3%
   ctrl+mav          0.32 ms    1.8%
   hud               3.98 ms   22.3%
   display           4.81 ms   26.9%
     detect          5.06 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.73 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.78 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.81 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.50 ms  (sub)
     disp:waitkey    4.27 ms  (sub)
[PROF 09:25:56]  56 frames   19.87 ms/frame  ->  50.3 FPS
   capture           3.32 ms   16.7%
   track             5.62 ms   28.3%
   ctrl+mav          0.37 ms    1.9%
   hud               4.03 ms   20.3%
   display           6.52 ms   32.8%
     detect          5.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.72 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.85 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.32 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.54 ms  (sub)
     disp:waitkey    5.95 ms  (sub)
[PROF 09:25:58]  56 frames   18.53 ms/frame  ->  54.0 FPS
   capture           3.38 ms   18.2%
   track             5.68 ms   30.7%
   ctrl+mav          0.36 ms    1.9%
   hud               4.25 ms   22.9%
   display           4.86 ms   26.2%
     detect          5.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.76 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.93 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.87 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.51 ms  (sub)
     disp:waitkey    4.31 ms  (sub)
[PROF 09:26:00]  58 frames   18.20 ms/frame  ->  54.9 FPS
   capture           3.18 ms   17.5%
   track             5.45 ms   30.0%
   ctrl+mav          0.37 ms    2.0%
   hud               4.11 ms   22.6%
   display           5.09 ms   28.0%
     detect          4.96 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.73 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.85 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.34 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     0.00 ms  (sub)
     disp:imshow     0.56 ms  (sub)
     disp:waitkey    4.49 ms  (sub)
[PROF 09:26:02]  50 frames   28.02 ms/frame  ->  35.7 FPS
   capture           3.39 ms   12.1%
   track             5.95 ms   21.2%
   ctrl+mav          4.10 ms   14.6%
   hud               4.12 ms   14.7%
   display          10.47 ms   37.4%
     detect          3.89 ms  (sub)
     tracker         1.50 ms  (sub)
     hud:overlay     0.75 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.09 ms  (sub)
     hud:warp        1.89 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.83 ms  (sub)
     hud:yaw         0.34 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.02 ms  (sub)
     disp:imshow     1.05 ms  (sub)
     disp:waitkey    5.35 ms  (sub)
[PROF 09:26:04]  53 frames   28.35 ms/frame  ->  35.3 FPS
   capture           4.45 ms   15.7%
   track             6.52 ms   23.0%
   ctrl+mav          0.56 ms    2.0%
   hud               4.19 ms   14.8%
   display          12.62 ms   44.5%
     detect          1.43 ms  (sub)
     tracker         4.40 ms  (sub)
     hud:overlay     0.90 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.09 ms  (sub)
     hud:warp        1.84 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.33 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.07 ms  (sub)
     disp:imshow     1.30 ms  (sub)
     disp:waitkey    7.18 ms  (sub)
[PROF 09:26:06]  58 frames   28.17 ms/frame  ->  35.5 FPS
   capture           4.10 ms   14.6%
   track             6.26 ms   22.2%
   ctrl+mav          0.68 ms    2.4%
   hud               4.40 ms   15.6%
   display          12.72 ms   45.2%
     detect          1.31 ms  (sub)
     tracker         4.33 ms  (sub)
     hud:overlay     0.90 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.89 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.41 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.33 ms  (sub)
     disp:imshow     1.27 ms  (sub)
     disp:waitkey    7.06 ms  (sub)
[PROF 09:26:08]  56 frames   28.49 ms/frame  ->  35.1 FPS
   capture           3.97 ms   14.0%
   track             6.19 ms   21.7%
   ctrl+mav          0.56 ms    2.0%
   hud               4.43 ms   15.5%
   display          13.34 ms   46.8%
     detect          1.09 ms  (sub)
     tracker         4.46 ms  (sub)
     hud:overlay     0.91 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.10 ms  (sub)
     hud:warp        1.88 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.92 ms  (sub)
     hud:yaw         0.39 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     5.34 ms  (sub)
     disp:imshow     1.36 ms  (sub)
     disp:waitkey    6.57 ms  (sub)
[PROF 09:26:10]  54 frames   28.56 ms/frame  ->  35.0 FPS
   capture           4.21 ms   14.7%
   track             6.32 ms   22.1%
   ctrl+mav          0.58 ms    2.0%
   hud               4.35 ms   15.2%
   display          13.11 ms   45.9%
     detect          1.16 ms  (sub)
     tracker         4.53 ms  (sub)
     hud:overlay     0.92 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.86 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.88 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.94 ms  (sub)
     disp:imshow     1.25 ms  (sub)
     disp:waitkey    6.82 ms  (sub)
[PROF 09:26:12]  49 frames   29.04 ms/frame  ->  34.4 FPS
   capture           4.79 ms   16.5%
   track             6.44 ms   22.2%
   ctrl+mav          0.60 ms    2.1%
   hud               4.47 ms   15.4%
   display          12.75 ms   43.9%
     detect          1.17 ms  (sub)
     tracker         4.60 ms  (sub)
     hud:overlay     0.93 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.93 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.87 ms  (sub)
     hud:yaw         0.38 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     5.36 ms  (sub)
     disp:imshow     1.19 ms  (sub)
     disp:waitkey    6.13 ms  (sub)
[PROF 09:26:14]  59 frames   28.17 ms/frame  ->  35.5 FPS
   capture           4.18 ms   14.9%
   track             6.07 ms   21.5%
   ctrl+mav          0.57 ms    2.0%
   hud               4.36 ms   15.5%
   display          12.99 ms   46.1%
     detect          1.04 ms  (sub)
     tracker         4.40 ms  (sub)
     hud:overlay     0.96 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.86 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.70 ms  (sub)
     disp:imshow     1.61 ms  (sub)
     disp:waitkey    6.61 ms  (sub)
[PROF 09:26:16]  54 frames   28.20 ms/frame  ->  35.5 FPS
   capture           4.27 ms   15.1%
   track             6.42 ms   22.8%
   ctrl+mav          0.55 ms    1.9%
   hud               4.36 ms   15.5%
   display          12.60 ms   44.7%
     detect          1.09 ms  (sub)
     tracker         4.62 ms  (sub)
     hud:overlay     1.00 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.13 ms  (sub)
     hud:warp        1.75 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.40 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.46 ms  (sub)
     disp:imshow     1.34 ms  (sub)
     disp:waitkey    6.73 ms  (sub)
[PROF 09:26:18]  55 frames   28.23 ms/frame  ->  35.4 FPS
   capture           4.41 ms   15.6%
   track             6.28 ms   22.2%
   ctrl+mav          0.56 ms    2.0%
   hud               4.14 ms   14.7%
   display          12.85 ms   45.5%
     detect          1.06 ms  (sub)
     tracker         4.53 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.65 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.84 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.61 ms  (sub)
     disp:imshow     1.33 ms  (sub)
     disp:waitkey    6.82 ms  (sub)
[PROF 09:26:20]  56 frames   27.80 ms/frame  ->  36.0 FPS
   capture           3.93 ms   14.1%
   track             6.39 ms   23.0%
   ctrl+mav          0.56 ms    2.0%
   hud               4.44 ms   16.0%
   display          12.47 ms   44.9%
     detect          1.17 ms  (sub)
     tracker         4.57 ms  (sub)
     hud:overlay     0.99 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.83 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.88 ms  (sub)
     hud:yaw         0.39 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.55 ms  (sub)
     disp:imshow     1.52 ms  (sub)
     disp:waitkey    6.33 ms  (sub)
[PROF 09:26:22]  54 frames   28.31 ms/frame  ->  35.3 FPS
   capture           4.39 ms   15.5%
   track             6.36 ms   22.4%
   ctrl+mav          0.58 ms    2.1%
   hud               4.19 ms   14.8%
   display          12.80 ms   45.2%
     detect          1.09 ms  (sub)
     tracker         4.52 ms  (sub)
     hud:overlay     0.95 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.67 ms  (sub)
     hud:arc         0.06 ms  (sub)
     hud:blend       0.86 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.52 ms  (sub)
     disp:imshow     1.59 ms  (sub)
     disp:waitkey    6.58 ms  (sub)
[PROF 09:26:24]  59 frames   28.42 ms/frame  ->  35.2 FPS
   capture           4.33 ms   15.2%
   track             6.04 ms   21.2%
   ctrl+mav          0.55 ms    1.9%
   hud               4.30 ms   15.1%
   display          13.20 ms   46.4%
     detect          0.97 ms  (sub)
     tracker         4.40 ms  (sub)
     hud:overlay     0.91 ms  (sub)
     hud:setup       0.11 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.86 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.82 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.85 ms  (sub)
     disp:imshow     1.58 ms  (sub)
     disp:waitkey    6.65 ms  (sub)
[PROF 09:26:26]  52 frames   28.63 ms/frame  ->  34.9 FPS
   capture           4.66 ms   16.3%
   track             6.52 ms   22.8%
   ctrl+mav          0.65 ms    2.3%
   hud               4.24 ms   14.8%
   display          12.56 ms   43.9%
     detect          1.06 ms  (sub)
     tracker         4.71 ms  (sub)
     hud:overlay     0.92 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.76 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.87 ms  (sub)
     hud:yaw         0.36 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.72 ms  (sub)
     disp:imshow     1.38 ms  (sub)
     disp:waitkey    6.33 ms  (sub)
[PROF 09:26:28]  57 frames   28.17 ms/frame  ->  35.5 FPS
   capture           4.82 ms   17.1%
   track             6.29 ms   22.3%
   ctrl+mav          0.54 ms    1.9%
   hud               4.15 ms   14.7%
   display          12.36 ms   43.9%
     detect          1.06 ms  (sub)
     tracker         4.56 ms  (sub)
     hud:overlay     0.94 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.12 ms  (sub)
     hud:warp        1.68 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.35 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.43 ms  (sub)
     disp:imshow     1.54 ms  (sub)
     disp:waitkey    6.33 ms  (sub)
[PROF 09:26:30]  36 frames   53.52 ms/frame  ->  18.7 FPS
   capture           4.42 ms    8.3%
   track            31.93 ms   59.7%
   ctrl+mav          0.82 ms    1.5%
   hud               3.94 ms    7.4%
   display          12.40 ms   23.2%
     detect          1.53 ms  (sub)
     tracker        29.55 ms  (sub)
     hud:overlay     0.87 ms  (sub)
     hud:setup       0.10 ms  (sub)
     hud:ladder      0.11 ms  (sub)
     hud:warp        1.58 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.80 ms  (sub)
     hud:yaw         0.34 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.02 ms  (sub)
     disp:imshow     1.41 ms  (sub)
     disp:waitkey    6.91 ms  (sub)
[PROF 09:26:33]  29 frames   64.12 ms/frame  ->  15.6 FPS
   capture           4.40 ms    6.9%
   track            37.46 ms   58.4%
   ctrl+mav          5.56 ms    8.7%
   hud               3.78 ms    5.9%
   display          12.93 ms   20.2%
     detect          5.10 ms  (sub)
     tracker        30.42 ms  (sub)
     hud:overlay     0.70 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.13 ms  (sub)
     hud:warp        1.63 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.79 ms  (sub)
     hud:yaw         0.31 ms  (sub)
     hud:cross       0.05 ms  (sub)
     disp:record     4.44 ms  (sub)
     disp:imshow     1.79 ms  (sub)
     disp:waitkey    6.52 ms  (sub)
[PROF 09:26:35]  54 frames   28.06 ms/frame  ->  35.6 FPS
   capture           4.48 ms   16.0%
   track             6.64 ms   23.7%
   ctrl+mav          0.47 ms    1.7%
   hud               3.97 ms   14.1%
   display          12.51 ms   44.6%
     detect          6.06 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     0.68 ms  (sub)
     hud:setup       0.09 ms  (sub)
     hud:ladder      0.13 ms  (sub)
     hud:warp        1.73 ms  (sub)
     hud:arc         0.05 ms  (sub)
     hud:blend       0.85 ms  (sub)
     hud:yaw         0.37 ms  (sub)
     hud:cross       0.04 ms  (sub)
     disp:record     4.55 ms  (sub)
     disp:imshow     1.52 ms  (sub)
     disp:waitkey    6.35 ms  (sub)
