timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
582.922,+0.0000,+0.0000,0.1150,-0.0267,-0.4400,14.406,-1.420,-7.745,2.759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.52,24.00,44,-0.130,0,743.5
582.948,+0.0000,+0.0000,0.1150,-0.0267,-0.4400,14.406,-1.420,-7.745,2.759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.52,24.00,44,-0.130,0,743.5
582.983,+0.0000,+0.0000,0.1150,-0.0267,-0.4400,14.406,-1.420,-7.745,2.759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.52,24.00,44,-0.130,0,743.5
583.017,+0.8583,+0.0370,0.1300,-0.0378,-0.4333,13.706,-1.315,-6.239,2.117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.52,23.97,44,-0.340,1,743.5
583.057,+0.8366,-0.0015,0.1250,-0.0378,-0.4222,13.142,-1.185,-5.212,3.765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.55,23.94,44,-0.500,1,737.8
583.094,+0.8562,-0.0093,0.1200,-0.0344,-0.4144,12.578,-0.861,-5.740,4.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.94,44,-0.630,1,734.4
583.127,+0.8307,-0.0158,0.1200,-0.0344,-0.4144,12.578,-0.861,-5.740,4.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.94,44,-0.630,1,734.4
583.158,+0.8264,-0.0728,0.1200,-0.0344,-0.4144,12.578,-0.861,-5.740,4.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.94,44,-0.630,1,734.4
583.183,+0.8188,-0.1590,0.1200,-0.0344,-0.4144,12.578,-0.861,-5.740,4.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.94,44,-0.630,1,734.4
583.231,+0.8128,-0.1250,0.1200,-0.0344,-0.4144,12.578,-0.861,-5.740,4.123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.94,44,-0.630,1,734.4
583.261,+0.7883,-0.1609,0.1200,-0.0344,-0.4144,12.261,-0.703,-6.354,3.664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.90,44,-0.920,1,734.4
583.291,+0.7572,-0.2188,0.0950,-0.0167,-0.4100,11.581,-0.458,-8.595,2.571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,23.88,44,-0.410,1,734.4
583.329,+0.7420,-0.2825,0.0900,-0.0133,-0.4089,10.806,-0.541,-17.275,-3.076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.64,23.84,44,-0.460,1,731.0
583.379,+0.7737,-0.2771,0.0700,0.0011,-0.4389,10.806,-0.541,-17.275,-3.076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.64,23.84,44,-0.900,1,731.0
583.409,+0.7737,-0.2771,0.0700,0.0011,-0.4389,10.806,-0.541,-17.275,-3.076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.64,23.84,44,-0.900,0,731.0
583.452,+0.7737,-0.2771,0.0700,0.0011,-0.4389,10.806,-0.541,-17.275,-3.076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.64,23.84,44,-0.900,0,731.0
