timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1423.341,+0.7562,-0.2296,-0.0333,-0.0643,-0.6557,2.814,-3.372,-0.106,-0.071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.55,23.23,45,-0.260,1,578.5
1423.383,+0.7772,-0.2668,-0.0267,-0.0657,-0.6457,2.798,-3.350,0.146,1.940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.44,23.23,45,-0.310,1,574.4
1423.439,+0.7907,-0.3196,-0.0267,-0.0614,-0.6157,2.828,-2.835,0.065,6.993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.44,23.22,44,-0.440,1,574.4
1423.485,+0.8014,-0.3481,-0.0533,-0.0457,-0.6114,2.751,-2.239,-1.268,5.577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.44,23.22,44,-0.580,1,574.4
1423.526,+0.8307,-0.4073,-0.0600,-0.0400,-0.6057,2.654,-2.019,-1.860,4.778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.31,23.22,44,-0.730,1,569.2
1423.579,+0.8236,-0.4206,-0.0600,-0.0400,-0.6057,2.654,-2.019,-1.860,4.778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.31,23.22,44,-0.730,1,569.2
1423.625,+0.8180,-0.4613,-0.0667,-0.0357,-0.6014,2.649,-2.011,-2.671,3.770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.31,23.21,44,-0.870,1,569.2
1423.657,+0.8366,-0.4968,-0.0800,-0.0214,-0.5900,2.202,-1.770,-5.381,2.450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.31,23.21,44,-1.190,1,569.2
1423.723,+0.8159,-0.4484,-0.0867,-0.0171,-0.5800,1.920,-1.646,-5.391,2.808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.27,23.19,44,-1.570,1,565.0
1423.774,+0.7917,-0.4959,-0.1000,-0.0071,-0.5643,1.663,-1.522,-5.469,2.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.27,23.18,44,-1.860,1,565.0
1423.814,+0.7477,-0.4764,-0.1000,-0.0043,-0.5614,1.404,-1.480,-5.132,0.763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.27,23.18,44,-2.020,1,565.0
1423.868,+0.7707,-0.4601,-0.1067,-0.0000,-0.5600,1.172,-1.501,-4.155,-0.359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.27,23.16,44,-2.320,1,565.0
1423.915,+0.7665,-0.4486,-0.1133,0.0029,-0.5514,1.001,-1.530,-3.258,-0.288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.28,23.16,44,-2.450,1,561.8
