timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1209.420,+0.6937,-0.2778,-0.0267,-0.0657,-0.6629,3.071,-4.448,-1.533,-0.693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.26,23.94,45,-0.470,1,617.9
1209.461,+0.7155,-0.2778,-0.0333,-0.0643,-0.6586,2.946,-4.467,-3.225,0.235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.26,23.94,45,-0.550,1,617.9
1209.507,+0.7148,-0.3452,-0.0400,-0.0571,-0.6400,2.772,-4.386,-3.327,3.633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.06,23.94,45,-0.560,1,613.5
1209.555,+0.7167,-0.3853,-0.0400,-0.0571,-0.6400,2.772,-4.386,-3.327,3.633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.06,23.94,45,-0.560,1,613.5
1209.645,+0.7325,-0.4502,-0.0600,-0.0371,-0.5857,2.403,-2.919,-3.115,10.682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.06,23.94,45,-0.990,1,613.5
1209.682,+0.7776,-0.7062,-0.0667,-0.0329,-0.5729,2.403,-2.919,-3.115,10.682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.88,23.94,44,-1.110,1,609.0
1209.724,+0.7746,-0.6907,-0.0667,-0.0286,-0.5714,2.019,-2.125,-4.718,7.081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.88,23.94,44,-1.490,1,609.0
1209.793,+0.7733,-0.6349,-0.0800,-0.0171,-0.5514,1.786,-1.802,-3.718,5.623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.88,23.92,44,-2.190,1,609.0
1209.832,+0.7723,-0.7511,-0.0867,-0.0143,-0.5343,1.779,-1.792,-3.398,5.349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.88,23.92,44,-2.370,1,609.0
1209.877,+0.7896,-0.7014,-0.0867,-0.0100,-0.5243,1.633,-1.561,-2.792,4.537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.80,23.89,44,-2.470,1,604.6
1209.932,+0.7540,-0.6318,-0.1067,0.0014,-0.5186,1.388,-1.244,-3.215,0.107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.80,23.86,44,-3.110,1,604.6
