timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
950.796,+0.5917,-0.2963,-0.0467,-0.0400,-0.5457,2.986,-4.667,0.444,0.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.22,24.20,36,-4.460,1,743.5
950.837,+0.5917,-0.2963,-0.0267,-0.0629,-0.6143,2.987,-4.667,0.440,0.259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.22,24.20,36,-0.080,1,743.5
950.883,+0.5917,-0.2963,-0.0267,-0.0629,-0.6143,2.997,-4.663,0.498,0.455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.120,1,738.9
950.928,+0.5917,-0.3310,-0.0333,-0.0629,-0.6371,3.011,-4.646,0.543,0.638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.170,1,738.9
950.973,+0.6113,-0.3000,-0.0333,-0.0629,-0.6429,3.027,-4.622,0.541,0.730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.230,1,738.9
951.018,+0.6134,-0.3350,-0.0333,-0.0629,-0.6429,3.027,-4.622,0.541,0.730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.230,1,738.9
951.062,+0.6160,-0.3037,-0.0333,-0.0629,-0.6429,3.027,-4.622,0.541,0.730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.230,1,738.9
951.112,+0.6157,-0.3354,-0.0333,-0.0629,-0.6429,3.041,-4.598,0.526,0.713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.04,24.20,45,-0.310,1,738.9
951.158,+0.6194,-0.3074,-0.0333,-0.0614,-0.6471,3.041,-4.598,0.524,0.705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.87,24.20,45,-0.360,1,734.4
951.191,+0.6283,-0.3074,-0.0400,-0.0600,-0.6486,3.054,-4.577,0.480,0.616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.87,24.20,45,-0.500,1,734.4
951.228,+0.6278,-0.3074,-0.0400,-0.0557,-0.6500,3.065,-4.560,0.453,0.543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.87,24.20,45,-0.580,1,734.4
951.282,+0.6228,-0.3367,-0.0533,-0.0500,-0.6557,2.997,-4.580,-1.188,-0.645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.87,24.20,45,-0.760,1,734.4
951.324,+0.6083,-0.3491,-0.0533,-0.0471,-0.6557,2.897,-4.620,-2.114,-0.546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.70,24.20,45,-0.850,1,730.0
951.375,+0.6259,-0.3771,-0.0600,-0.0386,-0.6071,2.659,-4.454,-1.786,7.790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.70,24.22,45,-1.110,1,730.0
951.431,+0.6267,-0.4380,-0.0667,-0.0357,-0.6129,2.562,-3.990,-1.820,10.545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.70,24.22,45,-1.250,1,730.0
951.467,+0.6363,-0.6332,-0.0733,-0.0300,-0.5871,2.562,-3.990,-1.820,10.545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.53,24.22,45,-1.430,1,725.6
951.503,+0.6386,-0.6618,-0.0733,-0.0243,-0.5757,2.456,-3.441,-2.083,11.464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.53,24.22,45,-1.560,1,725.6
951.549,+0.6552,-0.6629,-0.0733,-0.0243,-0.5757,2.456,-3.441,-2.083,11.464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.53,24.22,45,-1.560,1,725.6
951.599,+0.6387,-0.5455,-0.0867,-0.0171,-0.5600,2.166,-2.507,-2.890,7.669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.53,24.23,44,-2.570,1,725.6
951.644,+0.6429,-0.5757,-0.0933,-0.0086,-0.5200,1.940,-1.889,-0.946,6.689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.53,24.21,44,-3.040,1,725.6
951.681,+0.4391,-0.7373,-0.0933,-0.0086,-0.5200,1.963,-1.605,1.004,5.339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.43,24.21,44,-2.950,1,720.0
951.722,+0.6083,-0.6267,-0.1000,-0.0057,-0.5286,1.990,-1.488,0.445,0.872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.43,24.19,44,-3.260,1,720.0
951.757,+0.7077,-0.8423,-0.0733,-0.0186,-0.5214,1.994,-1.597,0.412,-1.889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.43,24.19,44,-4.020,1,720.0
951.802,+0.7536,-0.5533,-0.1067,0.0014,-0.5129,1.995,-1.604,0.549,-3.166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.43,24.19,44,-3.950,1,720.0
951.839,+0.6547,-0.6889,-0.1133,0.0114,-0.4971,2.037,-1.778,1.602,-3.206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.43,24.19,44,-4.960,1,720.0
951.875,+0.6333,-0.4082,-0.1133,0.0114,-0.4971,2.037,-1.778,1.602,-3.206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.16,44,-4.960,1,715.6
951.932,+0.6654,-0.6685,-0.1067,0.0057,-0.4857,2.136,-1.915,2.673,-1.747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.15,44,-5.060,1,715.6
951.977,+0.6571,-0.6489,-0.1067,0.0057,-0.4800,2.292,-1.966,3.325,-0.622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.15,44,-4.310,1,715.6
952.021,+0.6597,-0.6986,-0.1067,0.0057,-0.4800,2.292,-1.966,3.325,-0.622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.15,44,-4.310,1,715.6
952.073,+0.6764,-0.6937,-0.1067,0.0057,-0.4800,2.292,-1.966,3.325,-0.622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.15,44,-4.310,1,715.6
952.117,+0.6658,-0.6919,-0.1067,0.0057,-0.4800,2.299,-1.966,3.758,0.135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.47,24.15,44,-5.540,1,715.6
952.161,+0.6678,-0.7380,-0.1133,0.0157,-0.4529,2.492,-1.939,4.710,1.470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.52,24.13,43,-5.800,1,712.2
952.197,+0.6739,-0.7388,-0.1133,0.0143,-0.4457,3.111,-1.904,7.266,-1.103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.52,24.13,43,-6.700,1,712.2
952.242,+0.6720,-0.7284,-0.1200,0.0200,-0.4571,3.634,-2.431,4.845,-7.723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.52,24.11,43,-7.050,1,712.2
952.278,+0.6778,-0.7596,-0.1200,0.0200,-0.4486,3.858,-2.817,4.933,-7.536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.52,24.10,42,-8.030,1,712.2
952.321,+0.6768,-0.7540,-0.1200,0.0229,-0.4400,4.089,-3.162,5.136,-6.980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.58,24.10,42,-8.450,1,706.7
952.365,+0.6768,-0.7540,-0.1267,0.0243,-0.4329,4.367,-3.474,6.025,-5.058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.58,24.10,42,-8.830,0,706.7
952.412,+0.6768,-0.7540,-0.1200,0.0243,-0.3957,5.263,-3.830,11.332,-2.133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.58,24.10,42,-10.320,0,706.7
952.480,+0.6768,-0.7540,-0.1200,0.0243,-0.3957,5.820,-3.976,11.961,-3.201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.55,24.10,42,-10.800,0,702.2
952.544,+0.6768,-0.7540,-0.1200,0.0243,-0.3957,6.359,-4.213,11.470,-5.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.55,24.10,42,-10.800,0,702.2
952.598,+0.6768,-0.7540,-0.1200,0.0271,-0.3957,6.904,-4.656,10.869,-9.013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.55,24.11,41,-12.310,0,702.2
952.655,+0.6768,-0.7540,-0.1200,0.0271,-0.3957,7.443,-5.199,10.664,-10.255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.44,24.13,41,-12.830,0,697.8
952.711,+0.6768,-0.7540,-0.1200,0.0271,-0.3786,8.530,-6.230,10.917,-8.289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.44,24.15,40,-14.460,0,697.8
952.803,+0.6768,-0.7540,-0.1133,0.0257,-0.3686,9.577,-7.006,11.522,-6.791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.44,24.15,40,-15.010,0,697.8
952.864,+0.6768,-0.7540,-0.1067,0.0214,-0.3700,10.111,-7.362,11.772,-6.699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.20,24.17,40,-15.280,0,693.3
955.354,-0.7750,-0.1593,-0.0600,-0.0371,-0.5800,-5.671,-6.314,1.411,-20.077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.62,23.41,31,-5.820,1,640.6
955.411,-0.7750,-0.1593,-0.0733,-0.0314,-0.6086,-5.416,-7.209,4.134,-1.256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.62,23.41,31,-0.060,1,640.6
