timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
384.091,-0.7500,-0.3074,-0.0400,-0.0600,-0.6486,2.437,-2.039,0.253,0.162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.090,1,581.9
384.131,-0.7722,-0.3074,-0.0333,-0.0614,-0.6586,2.437,-2.042,0.243,0.189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.180,1,581.9
384.177,-0.7521,-0.3074,-0.0333,-0.0614,-0.6586,2.436,-2.038,0.200,0.276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.280,1,577.9
384.220,-0.7722,-0.3074,-0.0333,-0.0629,-0.6600,2.433,-2.035,0.162,0.278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.340,1,577.9
384.254,-0.7797,-0.3074,-0.0200,-0.0714,-0.6600,2.371,-2.057,-1.169,-0.486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.520,1,577.9
384.330,-0.7814,-0.3074,-0.0133,-0.0786,-0.6643,2.227,-2.102,-3.100,-0.469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.690,1,573.1
384.364,-0.7856,-0.3074,-0.0067,-0.0814,-0.6643,2.049,-2.104,-3.595,0.694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.770,1,573.1
384.413,-0.7992,-0.3074,0.0000,-0.0843,-0.6386,1.880,-2.020,-2.906,2.772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.20,44,-0.960,1,573.1
384.462,-0.7849,-0.3074,0.0000,-0.0843,-0.6243,1.730,-1.800,-2.757,4.889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.21,44,-1.060,1,570.0
384.498,-0.7688,-0.3924,0.0000,-0.0843,-0.6243,1.730,-1.800,-2.757,4.889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.60,22.21,44,-1.060,1,570.0
