timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
206910.530,-0.8100,-0.1733,0.0975,0.3225,0.0000,-7.751,-0.395,3.025,0.786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.31,24.93,45,-0.450,1,954.6
206910.599,-0.7452,-0.2165,0.0975,0.3225,0.0000,-7.187,-0.421,7.492,0.248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.31,24.92,45,-0.450,1,954.6
206910.654,-0.7452,-0.2165,0.0975,0.3225,0.0000,-7.187,-0.421,7.492,0.248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.31,24.92,45,-0.450,0,954.6
206910.714,-0.7452,-0.2165,0.0975,0.3225,0.0000,-7.187,-0.421,7.492,0.248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.31,24.92,45,-0.450,0,954.6
206910.770,-0.7452,-0.2165,0.0975,0.3225,0.0000,-6.206,-0.547,10.138,-0.427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.31,24.91,45,-0.450,0,954.6
206910.822,-0.7188,-0.2251,0.0975,0.3225,0.0000,-6.017,-0.619,6.683,-0.488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.26,24.91,45,-0.450,1,947.2
206910.897,-0.7188,-0.2251,0.0100,0.3075,0.0000,-5.913,-0.680,1.851,-0.535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.26,24.90,45,-1.220,0,947.2
206910.950,-0.6808,-0.2759,0.0100,0.3075,0.0000,-5.913,-0.680,1.851,-0.535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.26,24.90,45,-1.220,1,947.2
206910.991,-0.6808,-0.2759,0.0100,0.3075,0.0000,-5.850,-0.804,1.215,-0.930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.26,24.90,45,-1.220,0,947.2
206911.052,-0.6808,-0.2759,0.0100,0.3075,0.0000,-5.850,-0.804,1.215,-0.930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.26,24.90,45,-1.220,0,947.2
206911.109,-0.6808,-0.2759,0.0100,0.3075,0.0000,-5.890,-0.942,-0.180,-0.872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,0,939.5
206911.183,-0.6808,-0.2759,0.0100,0.3075,0.0000,-5.890,-0.942,-0.180,-0.872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,0,939.5
206911.233,-0.6808,-0.2759,0.0100,0.3075,0.0000,-6.129,-1.139,-1.932,-1.238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,0,939.5
206911.280,-0.6808,-0.2759,0.0100,0.3075,0.0000,-6.286,-1.307,-1.870,-1.748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,0,939.5
206911.323,-0.6869,-0.1965,0.0100,0.3075,0.0000,-6.286,-1.307,-1.870,-1.748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,1,939.5
206911.374,-0.6869,-0.1965,0.0100,0.3075,0.0000,-6.286,-1.307,-1.870,-1.748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.18,24.90,45,-1.220,0,939.5
206911.439,-0.6869,-0.1965,-0.0450,0.2800,0.0000,-6.760,-1.556,-4.458,-1.818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.04,24.90,45,-3.130,0,931.9
