timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
209013.977,+0.9700,-0.0467,-0.0650,0.3350,0.0000,10.566,0.861,-2.215,1.010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.01,24.87,45,-0.010,1,963.0
209014.025,+0.9032,-0.0764,-0.0650,0.3350,0.0000,10.566,0.861,-2.215,1.010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.01,24.87,45,-0.010,1,963.0
209014.068,+0.8628,-0.0832,-0.0650,0.3350,0.0000,10.566,0.861,-2.215,1.010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.87,45,-0.010,1,954.1
209014.108,+0.8739,-0.0883,-0.0650,0.3350,0.0000,10.305,0.656,-2.221,-0.018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.84,45,-0.010,1,954.1
209014.150,+0.8188,-0.1240,-0.0650,0.3350,0.0000,9.228,0.534,-2.243,-1.094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.83,45,-0.010,1,954.1
209014.203,+0.8309,-0.1175,-0.0650,0.3350,0.0000,9.228,0.534,-2.243,-1.094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.83,45,-0.010,1,954.1
209014.247,+0.8477,-0.0700,-0.0650,0.3350,0.0000,8.002,0.315,-11.919,-1.643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.81,45,-0.010,1,954.1
209014.293,+0.8210,-0.0700,-0.0650,0.3350,0.0000,8.002,0.315,-11.919,-1.643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.12,24.81,45,-0.010,1,954.1
209014.345,+0.8604,-0.0700,-0.0650,0.3350,0.0000,8.002,0.315,-11.919,-1.643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.17,24.81,45,-0.010,1,947.3
209014.389,+0.7078,-0.1332,-0.0275,0.3075,0.0000,7.711,0.100,-4.110,-1.403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.17,24.79,45,-0.350,1,947.3
209014.436,+0.8093,-0.1373,-0.0275,0.3075,0.0000,7.711,0.100,-4.110,-1.403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.17,24.79,45,-0.350,1,947.3
