timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
1831.053,+0.4479,-0.0704,0.0100,-0.0943,-0.6343,5.773,-2.264,-2.436,1.638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.12,22.71,44,-0.460,1,792.4
1831.146,+0.4267,-0.1458,0.0000,-0.0886,-0.6314,5.594,-2.214,-4.843,0.648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.71,44,-0.590,1,787.0
1831.248,+0.4240,-0.1377,0.0000,-0.0857,-0.6371,5.318,-2.233,-5.874,-0.280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.71,44,-0.560,1,787.0
1831.347,+0.4296,-0.1675,-0.0033,-0.0843,-0.6357,4.883,-2.256,-10.058,0.441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.04,22.71,44,-0.690,1,787.0
1831.450,+0.4277,-0.2156,-0.0200,-0.0700,-0.6214,3.324,-2.100,-10.309,2.339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.01,22.72,44,-1.000,1,783.8
1831.552,+0.4354,-0.2732,-0.0467,-0.0500,-0.6014,1.742,-1.730,-10.743,2.447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.97,22.72,44,-1.560,1,778.4
1831.650,+0.4354,-0.2719,-0.0633,-0.0357,-0.5843,0.620,-1.540,-11.049,1.838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.97,22.72,44,-2.330,1,778.4
1831.748,+0.4455,-0.3291,-0.0667,-0.0300,-0.5614,0.221,-1.399,-6.127,4.187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.96,22.72,44,-2.910,1,774.0
1831.846,+0.4681,-0.3054,-0.0700,-0.0286,-0.5629,0.279,-1.151,1.345,-1.460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.96,22.71,44,-3.840,1,774.0
1831.944,+0.4641,-0.2514,-0.0767,-0.0229,-0.5486,0.633,-1.646,3.929,-2.716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.00,22.70,43,-4.730,1,769.8
1832.051,+0.4385,-0.1698,-0.0800,-0.0186,-0.5357,1.105,-1.804,5.490,-0.430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.00,22.69,43,-5.300,1,769.8
1832.152,+0.4458,-0.1515,-0.0733,-0.0200,-0.5114,1.875,-1.702,9.559,2.522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.03,22.68,43,-5.400,1,765.4
1832.248,+0.4562,-0.1521,-0.0700,-0.0243,-0.5186,2.411,-1.609,12.125,1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.03,22.68,43,-5.480,1,765.4
1832.357,+0.5037,-0.0805,-0.0700,-0.0243,-0.5214,3.034,-1.643,12.559,-1.780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.03,22.68,43,-5.720,1,765.4
1832.458,+0.5003,+0.0069,-0.0700,-0.0243,-0.5300,4.130,-1.976,10.226,-5.231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.05,22.68,42,-6.160,1,761.1
1832.556,+0.4789,+0.0465,-0.0700,-0.0229,-0.5229,6.277,-3.087,13.085,-3.505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.05,22.69,42,-7.130,1,756.8
1832.654,+0.4505,+0.1209,-0.0600,-0.0300,-0.5071,7.606,-3.479,13.358,-3.315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.05,22.70,41,-7.010,1,756.8
1832.758,+0.4182,+0.1720,-0.0567,-0.0343,-0.5286,8.220,-3.671,13.389,-3.781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.71,42,-6.600,1,752.4
1832.862,+0.4270,+0.2039,-0.0433,-0.0457,-0.5600,10.010,-4.254,11.673,-3.675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.98,22.73,42,-5.310,1,752.4
1832.965,+0.4306,+0.2481,-0.0400,-0.0543,-0.5914,11.491,-4.824,10.157,-3.455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.85,22.79,42,-4.260,1,748.1
1833.071,+0.4363,+0.2547,-0.0333,-0.0629,-0.6314,12.278,-5.373,7.738,-4.809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.84,43,-3.340,1,742.7
1833.186,+0.3806,+0.2985,-0.0300,-0.0671,-0.6471,12.778,-5.882,5.036,-0.623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.88,43,-2.510,1,742.7
1833.293,+0.3440,+0.2639,-0.0300,-0.0671,-0.6471,12.778,-5.882,5.036,-0.623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.88,43,-2.510,1,742.7
1833.385,+0.3360,+0.1852,-0.0133,-0.0757,-0.6414,13.330,-5.619,6.101,5.921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.30,22.93,43,-1.940,1,738.4
1833.490,+0.3572,+0.1337,-0.0067,-0.0843,-0.6671,13.917,-4.982,2.916,3.118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.30,22.95,43,-1.110,1,738.4
1833.582,+0.3342,+0.0983,-0.0133,-0.0829,-0.6800,13.905,-4.974,-0.963,-0.231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.08,23.05,43,-1.730,1,735.2
1833.687,+0.3288,+0.1249,-0.0133,-0.0771,-0.6514,13.429,-4.999,-4.670,4.930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.73,23.12,43,-2.150,1,729.7
