timestamp_s,errorx,errory,aileron,elevator,rudder,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
3362.073,+0.9812,-0.3370,-0.0067,-0.0800,-0.6229,3.088,-1.938,0.581,0.058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.49,22.62,44,-0.460,1,591.5
3362.158,+0.9699,-0.3573,-0.0100,-0.0757,-0.6157,3.159,-1.839,0.668,1.538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.49,22.61,44,-0.730,1,586.8
3362.245,+0.9343,-0.3607,-0.0267,-0.0657,-0.6086,3.187,-1.672,0.145,1.447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.49,22.60,44,-1.120,1,586.8
3362.322,+0.9708,-0.3444,-0.0300,-0.0614,-0.6043,3.188,-1.669,0.077,1.374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.49,22.60,44,-1.320,1,586.8
3362.414,+0.9708,-0.3444,-0.0367,-0.0557,-0.5986,3.179,-1.567,-0.089,0.771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.49,22.60,44,-1.740,1,586.8
3362.522,+0.9708,-0.3444,-0.0533,-0.0429,-0.5886,3.095,-1.549,-1.276,-0.121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.51,22.58,44,-2.350,1,582.1
3362.615,+0.9708,-0.3444,-0.0633,-0.0357,-0.5814,2.851,-1.663,-1.437,-1.385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.54,22.57,44,-3.070,1,577.6
3362.710,+0.9708,-0.3444,-0.0800,-0.0214,-0.5643,2.719,-1.879,-0.515,-0.939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.54,22.57,44,-4.180,1,577.6
3362.817,+0.9708,-0.3444,-0.0900,-0.0143,-0.5543,2.692,-1.920,-0.499,-0.756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.57,22.56,44,-4.480,1,572.9
3362.926,+0.9708,-0.3444,-0.0933,-0.0086,-0.5229,2.923,-1.845,6.260,2.252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.57,22.57,43,-5.450,1,572.9
3363.021,+0.9708,-0.3444,-0.0900,-0.0100,-0.5157,4.186,-1.776,13.113,-1.177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,22.57,43,-6.510,1,569.4
3363.119,+0.9708,-0.3444,-0.0900,-0.0114,-0.5286,5.387,-2.273,12.347,-6.962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.58,22.57,43,-7.260,0,569.4
3363.208,+0.9708,-0.3444,-0.0900,-0.0114,-0.5229,6.091,-2.688,13.582,-6.829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.58,43,-7.650,0,563.7
3363.265,+0.9708,-0.3444,-0.0900,-0.0100,-0.5186,6.825,-3.025,14.886,-5.110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.58,43,-8.060,0,563.7
3363.290,-1.0000,+0.0125,-0.0833,-0.0114,-0.5000,7.611,-3.279,15.731,-3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.59,42,-8.890,1,563.7
3363.421,-0.1331,-0.1963,-0.0867,-0.0114,-0.4971,8.497,-3.456,17.382,-2.546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.59,22.59,42,-9.320,1,563.7
3363.513,-0.1271,-0.1773,0.0933,-0.1386,-0.5100,11.324,-4.001,18.029,-4.359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.55,22.63,42,-8.110,1,560.2
3363.610,-0.1373,-0.1380,0.0500,-0.1100,-0.5300,13.028,-4.661,15.318,-6.575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.43,22.66,41,-10.170,1,555.5
3363.706,-0.1498,-0.0897,0.0833,-0.1329,-0.5243,14.589,-5.385,15.367,-5.607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.43,22.70,41,-10.990,1,555.5
3363.808,-0.1727,-0.0406,0.0833,-0.1371,-0.5486,15.140,-5.864,4.641,-10.231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.21,22.74,41,-11.150,1,550.8
3363.911,-0.2100,+0.0886,0.0700,-0.1271,-0.5471,13.974,-7.510,-14.387,-2.344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.21,22.76,41,-10.910,1,550.8
